Feedback_ID,Customer_ID,Response_Date,Source_Type,Customer_Service,Banking_Products,Transaction_Process,Digital_Banking,ATM_services,Complaints_and_Resolution,Financial_Advice,Security_and_Privacy,Account_Management,Fees_and_Pricing,NPS
FD_4322,C_0173,03-08-22,Online,5,5,5,1,4,4,1,2,3,5,3
FD_4323,C_0850,03-08-22,Telephonic,5,4,5,1,3,2,3,5,5,4,6
FD_4324,C_1073,04-08-22,Telephonic,2,4,2,5,5,1,4,1,1,2,6
FD_4325,C_1074,04-08-22,Online,3,3,2,2,1,5,5,4,5,5,10
FD_4326,C_1075,04-08-22,Online,5,1,5,2,5,2,5,1,5,2,2
FD_4327,C_0817,04-08-22,Telephonic,1,3,1,2,1,2,2,1,5,3,7
FD_4328,C_0341,04-08-22,Online,2,4,2,3,2,4,2,2,5,2,1
FD_4329,C_0724,04-08-22,Mail,2,3,5,1,4,4,1,3,3,5,7
FD_4330,C_1328,04-08-22,Mail,2,2,4,1,1,2,4,5,4,5,4
FD_4331,C_0052,05-08-22,Mail,4,5,1,2,4,2,5,5,5,5,7
FD_4332,C_0058,05-08-22,Telephonic,4,3,3,1,3,2,5,4,1,5,1
FD_4333,C_1076,06-08-22,Telephonic,2,1,5,3,4,4,2,3,3,4,8
FD_4334,C_1077,06-08-22,Online,4,3,2,1,4,5,1,5,5,4,6
FD_4335,C_1078,06-08-22,Mail,1,1,4,5,5,5,4,1,2,2,4
FD_4336,C_0129,06-08-22,Telephonic,1,1,3,4,2,5,3,3,5,4,2
FD_4337,C_1080,06-08-22,Mail,1,4,1,3,1,1,4,2,4,2,7
FD_4338,C_0103,06-08-22,Online,2,5,3,5,3,3,4,3,4,1,8
FD_4339,C_0838,06-08-22,Online,4,2,5,4,3,3,1,4,1,3,1
FD_4340,C_1325,06-08-22,Telephonic,2,4,2,5,1,2,1,4,2,5,8
FD_4341,C_1438,06-08-22,Online,5,2,5,3,5,3,1,2,1,1,9
FD_4342,C_1079,07-08-22,Mail,1,3,1,1,3,2,3,5,5,3,9
FD_4343,C_1080,07-08-22,Online,4,3,2,3,1,3,5,3,1,4,7
FD_4344,C_0040,07-08-22,Online,1,4,1,4,3,2,2,4,1,3,8
FD_4345,C_0447,07-08-22,Mail,4,5,5,4,2,1,3,4,3,3,8
FD_4346,C_0882,07-08-22,Telephonic,4,2,4,5,4,3,5,4,2,2,8
FD_4347,C_1081,08-08-22,Telephonic,5,4,2,2,4,4,4,5,4,1,6
FD_4348,C_1082,08-08-22,Mail,5,1,1,1,5,2,3,4,3,2,3
FD_4349,C_1083,08-08-22,Online,4,5,4,5,4,1,5,4,1,3,9
FD_4350,C_1084,08-08-22,Mail,5,1,1,4,2,3,5,5,4,2,5
FD_4351,C_0792,08-08-22,Online,2,2,2,4,5,5,5,2,2,3,1
FD_4352,C_0083,08-08-22,Mail,2,5,3,3,1,3,1,3,1,4,3
FD_4353,C_1498,08-08-22,Telephonic,5,3,4,1,3,2,3,2,4,4,1
FD_4354,C_1085,09-08-22,Online,1,2,3,1,4,5,3,1,1,5,10
FD_4355,C_1086,09-08-22,Telephonic,4,1,2,4,1,1,2,1,1,5,6
FD_4356,C_1087,09-08-22,Online,5,3,5,1,3,5,5,4,2,3,10
FD_4357,C_0545,09-08-22,Online,5,4,2,4,5,3,5,3,5,2,2
FD_4358,C_0041,09-08-22,Mail,4,2,5,4,4,3,1,3,2,4,4
FD_4359,C_0542,09-08-22,Online,2,4,3,3,5,3,2,2,3,1,7
FD_4360,C_1088,10-08-22,Telephonic,1,3,5,5,4,4,4,1,2,5,1
FD_4361,C_0086,10-08-22,Online,5,2,5,4,2,4,2,3,1,2,8
FD_4362,C_0286,10-08-22,Mail,4,4,2,3,3,3,2,3,2,5,4
FD_4363,C_0759,10-08-22,Mail,2,2,1,4,1,4,3,2,4,4,2
FD_4364,C_1023,10-08-22,Mail,5,5,5,5,1,3,3,2,3,1,4
FD_4365,C_1038,10-08-22,Mail,3,1,2,4,3,1,4,1,5,3,5
FD_4366,C_1304,10-08-22,Telephonic,4,4,4,5,2,4,2,2,3,2,4
FD_4367,C_1387,10-08-22,Online,2,2,1,3,4,1,4,3,4,2,6
FD_4368,C_0488,10-08-22,Online,3,4,4,2,1,2,4,5,3,2,7
FD_4369,C_0527,10-08-22,Telephonic,3,1,5,2,5,1,1,2,5,4,10
FD_4370,C_1179,10-08-22,Mail,3,1,2,2,1,3,3,5,2,5,8
FD_4371,C_1089,11-08-22,Online,4,3,2,1,4,4,5,5,3,3,5
FD_4372,C_0327,11-08-22,Telephonic,2,4,3,1,3,5,5,3,3,1,2
FD_4373,C_0824,11-08-22,Online,3,2,2,3,4,1,3,5,2,4,7
FD_4374,C_1391,11-08-22,Telephonic,1,5,5,3,3,2,4,3,5,3,3
FD_4375,C_0641,11-08-22,Online,4,1,4,2,3,2,5,1,5,1,3
FD_4376,C_0819,11-08-22,Telephonic,4,3,2,5,4,4,5,2,2,5,3
FD_4377,C_1492,11-08-22,Online,2,1,3,3,1,1,2,4,4,4,8
FD_4378,C_1090,12-08-22,Online,4,3,1,5,1,1,1,3,1,4,4
FD_4379,C_1091,12-08-22,Telephonic,4,5,4,5,1,4,3,1,4,4,3
FD_4380,C_1092,12-08-22,Mail,5,5,1,4,4,1,1,2,2,5,10
FD_4381,C_1093,13-08-22,Mail,3,3,5,1,4,4,2,3,2,1,4
FD_4382,C_1094,13-08-22,Telephonic,2,4,4,1,2,5,4,4,2,5,3
FD_4383,C_1095,14-08-22,Telephonic,3,1,1,2,2,1,1,5,4,4,3
FD_4384,C_1096,14-08-22,Online,3,1,2,1,1,5,1,1,2,1,8
FD_4385,C_1097,15-08-22,Online,3,5,3,4,5,2,1,2,3,3,10
FD_4386,C_1098,15-08-22,Mail,5,3,3,3,4,4,4,5,3,4,1
FD_4387,C_1112,15-08-22,Online,3,3,5,2,3,1,2,2,3,4,1
FD_4388,C_1259,15-08-22,Online,4,1,3,5,2,2,4,3,1,5,3
FD_4389,C_0940,15-08-22,Telephonic,4,4,3,2,1,4,3,4,3,1,6
FD_4390,C_1099,16-08-22,Mail,2,4,1,4,2,2,4,1,5,2,4
FD_4391,C_1100,16-08-22,Mail,4,3,4,2,4,4,2,3,1,5,5
FD_4392,C_1101,16-08-22,Mail,3,5,3,5,4,4,2,5,5,5,1
FD_4393,C_0809,16-08-22,Online,4,2,2,4,1,4,3,1,4,4,9
FD_4394,C_1102,17-08-22,Mail,1,4,5,1,5,2,1,3,5,4,10
FD_4395,C_1103,17-08-22,Telephonic,2,3,1,4,2,1,2,5,1,4,5
FD_4396,C_1104,17-08-22,Mail,3,3,3,4,2,2,5,2,4,1,5
FD_4397,C_0939,17-08-22,Telephonic,4,2,4,4,5,1,2,5,3,3,5
FD_4398,C_1266,17-08-22,Mail,1,3,3,1,5,2,3,5,2,4,7
FD_4399,C_1117,17-08-22,Mail,4,4,2,4,3,4,2,1,1,1,8
FD_4400,C_1105,18-08-22,Telephonic,1,2,3,5,4,1,5,4,3,3,9
FD_4401,C_1106,19-08-22,Mail,1,3,4,4,1,5,4,1,2,3,3
FD_4402,C_1107,19-08-22,Mail,4,5,2,4,1,2,2,1,1,2,8
FD_4403,C_1348,19-08-22,Online,1,5,4,2,2,2,5,1,1,1,5
FD_4404,C_0067,20-08-22,Mail,2,5,3,4,1,3,1,3,5,4,7
FD_4405,C_1406,20-08-22,Telephonic,2,5,5,5,2,2,1,4,5,3,6
FD_4406,C_1108,21-08-22,Telephonic,5,1,2,4,3,1,5,2,2,4,3
FD_4407,C_1109,21-08-22,Online,2,5,2,1,1,1,1,4,4,1,1
FD_4408,C_0017,21-08-22,Mail,5,5,3,3,4,1,2,3,2,3,1
FD_4409,C_1159,21-08-22,Online,5,5,1,5,1,3,3,2,2,5,9
FD_4410,C_1357,21-08-22,Mail,3,1,4,1,4,4,5,1,5,1,7
FD_4411,C_0131,22-08-22,Online,2,1,1,2,5,4,3,3,5,5,5
FD_4412,C_1110,23-08-22,Online,2,2,4,5,5,1,2,1,4,5,9
FD_4413,C_1368,23-08-22,Online,2,3,5,5,2,4,4,5,3,1,6
FD_4414,C_0010,23-08-22,Mail,3,1,1,3,2,2,3,2,4,3,4
FD_4415,C_0267,23-08-22,Mail,4,4,2,4,1,2,2,1,4,2,5
FD_4416,C_1111,24-08-22,Telephonic,5,3,4,3,5,5,3,4,5,3,8
FD_4417,C_1112,24-08-22,Telephonic,2,2,2,3,1,3,3,3,1,1,10
FD_4418,C_1113,24-08-22,Online,1,2,3,3,1,5,2,3,1,2,10
FD_4419,C_0976,24-08-22,Mail,3,1,2,2,3,2,3,2,4,2,4
FD_4420,C_1114,25-08-22,Telephonic,4,1,3,1,1,5,1,5,4,3,8
FD_4421,C_1439,25-08-22,Online,3,2,5,5,3,3,1,2,2,1,3
FD_4422,C_1115,26-08-22,Online,2,2,5,2,4,3,1,2,3,3,8
FD_4423,C_1116,26-08-22,Mail,1,5,4,4,5,3,3,2,2,5,10
FD_4424,C_1117,26-08-22,Mail,1,2,4,3,3,3,5,1,5,4,6
FD_4425,C_1118,26-08-22,Telephonic,3,2,4,5,5,2,3,2,1,3,6
FD_4426,C_0810,26-08-22,Online,2,1,1,1,3,1,2,5,5,1,4
FD_4427,C_1119,27-08-22,Mail,2,4,5,1,1,3,3,5,3,5,7
FD_4428,C_0139,27-08-22,Telephonic,2,2,1,4,5,4,3,3,5,4,5
FD_4429,C_0090,27-08-22,Online,1,5,1,1,1,4,1,1,4,5,8
FD_4430,C_0682,27-08-22,Mail,2,4,1,2,2,4,2,2,3,5,3
FD_4431,C_1233,27-08-22,Telephonic,5,1,4,3,2,5,5,1,4,5,4
FD_4432,C_1120,28-08-22,Online,3,5,5,1,5,3,3,1,5,3,1
FD_4433,C_1121,28-08-22,Online,4,2,1,5,4,1,4,2,2,4,9
FD_4434,C_1122,28-08-22,Online,2,1,1,4,2,2,4,4,2,4,1
FD_4435,C_0189,28-08-22,Online,5,4,1,1,3,3,1,3,3,5,7
FD_4436,C_0457,28-08-22,Telephonic,3,1,4,1,4,4,4,3,1,1,7
FD_4437,C_1123,29-08-22,Telephonic,2,5,3,3,2,5,4,2,1,1,6
FD_4438,C_1124,29-08-22,Telephonic,2,1,5,2,4,5,5,1,4,1,3
FD_4439,C_0059,29-08-22,Telephonic,1,3,5,1,5,2,4,3,1,1,9
FD_4440,C_0918,29-08-22,Telephonic,3,2,2,3,3,2,1,5,3,3,8
FD_4441,C_1125,30-08-22,Mail,3,1,3,2,1,4,2,5,3,4,8
FD_4442,C_1126,30-08-22,Telephonic,2,3,4,3,2,2,3,4,3,2,3
FD_4443,C_1127,30-08-22,Mail,2,2,1,1,1,5,3,2,1,2,9
FD_4444,C_0487,30-08-22,Telephonic,1,3,1,3,4,3,5,3,5,2,6
FD_4445,C_1411,30-08-22,Telephonic,2,2,3,1,1,5,3,1,3,1,3
FD_4446,C_1174,30-08-22,Online,1,3,3,3,1,2,3,2,4,3,5
FD_4447,C_0177,31-08-22,Telephonic,3,4,1,5,2,3,3,5,4,5,6
FD_4448,C_0657,31-08-22,Telephonic,5,5,5,3,2,1,4,5,2,5,3
FD_4449,C_0812,31-08-22,Online,2,4,5,3,3,3,2,2,2,2,9
FD_4450,C_1472,31-08-22,Online,3,2,3,1,4,5,1,5,4,5,7
FD_4451,C_0168,31-08-22,Telephonic,2,1,3,2,3,4,4,3,2,3,10
FD_4452,C_1168,31-08-22,Mail,2,1,5,2,1,2,2,3,1,4,7
FD_4453,C_1291,31-08-22,Mail,2,3,2,1,1,3,5,1,5,4,9
FD_4454,C_1128,01-09-22,Telephonic,4,5,1,5,4,2,4,1,4,4,10
FD_4455,C_1129,01-09-22,Online,4,1,3,2,1,1,3,4,1,4,3
FD_4456,C_0649,01-09-22,Telephonic,4,1,2,5,2,4,4,4,5,1,8
FD_4457,C_0953,01-09-22,Mail,3,1,1,2,2,2,1,5,4,2,7
FD_4458,C_0215,01-09-22,Online,5,5,5,4,1,2,3,4,1,2,3
FD_4459,C_1130,02-09-22,Mail,2,5,4,1,4,5,3,3,1,3,2
FD_4460,C_0962,02-09-22,Mail,2,2,2,4,3,5,1,3,1,2,3
FD_4461,C_1294,02-09-22,Mail,4,5,5,3,2,1,2,5,1,3,4
FD_4462,C_1131,03-09-22,Online,2,3,2,5,3,3,2,4,1,1,8
FD_4463,C_1132,03-09-22,Online,4,2,4,2,5,1,2,3,3,4,10
FD_4464,C_1133,03-09-22,Online,3,1,2,4,4,3,5,3,2,5,3
FD_4465,C_1134,03-09-22,Online,5,3,1,3,4,4,2,5,1,3,2
FD_4466,C_0088,03-09-22,Telephonic,4,4,4,5,5,5,2,2,5,4,9
FD_4467,C_0502,03-09-22,Online,4,5,4,1,2,3,2,3,5,5,1
FD_4468,C_0730,03-09-22,Telephonic,1,5,2,3,3,4,4,3,4,5,7
FD_4469,C_0053,03-09-22,Telephonic,1,5,2,5,5,4,3,4,1,2,6
FD_4470,C_1135,04-09-22,Mail,1,2,3,3,2,1,4,5,3,3,5
FD_4471,C_1136,04-09-22,Online,2,1,1,1,4,4,2,4,2,1,2
FD_4472,C_0101,04-09-22,Telephonic,5,1,1,2,3,3,3,4,5,4,2
FD_4473,C_0842,04-09-22,Online,1,4,2,5,5,3,4,2,4,5,10
FD_4474,C_0170,04-09-22,Telephonic,4,5,3,3,2,2,2,4,2,4,3
FD_4475,C_1256,04-09-22,Online,3,2,3,1,1,2,4,4,2,2,9
FD_4476,C_1137,05-09-22,Online,5,1,1,1,2,3,2,2,3,1,9
FD_4477,C_1138,05-09-22,Mail,5,4,3,3,3,2,5,1,2,3,10
FD_4478,C_1139,05-09-22,Online,2,3,3,3,5,4,1,4,4,3,5
FD_4479,C_0910,05-09-22,Telephonic,2,1,2,3,5,4,1,1,5,4,9
FD_4480,C_1140,06-09-22,Mail,3,2,1,3,1,3,5,2,1,4,1
FD_4481,C_1141,06-09-22,Mail,3,4,3,5,2,4,4,4,5,3,8
FD_4482,C_1142,06-09-22,Mail,2,2,5,1,1,1,2,5,3,5,10
FD_4483,C_0618,06-09-22,Mail,2,3,4,2,2,5,4,2,5,5,6
FD_4484,C_1026,06-09-22,Telephonic,5,5,4,3,3,5,1,2,4,4,10
FD_4485,C_1081,06-09-22,Telephonic,2,3,1,1,2,2,1,1,2,2,9
FD_4486,C_1143,07-09-22,Online,3,2,1,4,2,2,3,2,5,5,9
FD_4487,C_0528,07-09-22,Telephonic,2,3,2,2,1,5,1,3,1,2,5
FD_4488,C_1007,07-09-22,Online,1,4,5,5,3,5,3,4,3,1,6
FD_4489,C_1325,07-09-22,Telephonic,5,3,2,5,2,5,2,5,1,5,8
FD_4490,C_1144,08-09-22,Telephonic,4,5,3,1,3,2,2,5,2,2,9
FD_4491,C_1145,08-09-22,Online,3,2,2,5,5,2,4,1,3,1,1
FD_4492,C_0240,08-09-22,Telephonic,3,1,4,5,2,4,3,4,1,1,8
FD_4493,C_1079,08-09-22,Online,5,3,4,5,2,5,1,2,1,1,2
FD_4494,C_1448,08-09-22,Mail,5,1,1,4,1,4,1,3,2,1,1
FD_4495,C_1146,09-09-22,Online,5,4,4,4,5,3,3,3,3,1,2
FD_4496,C_1435,09-09-22,Mail,2,1,1,4,1,3,1,1,1,3,3
FD_4497,C_1147,10-09-22,Mail,3,5,2,1,4,1,5,3,3,3,2
FD_4498,C_1148,10-09-22,Telephonic,1,3,1,5,5,4,3,5,3,1,2
FD_4499,C_1149,10-09-22,Online,1,1,5,3,1,3,2,1,3,5,7
FD_4500,C_1150,10-09-22,Online,2,2,5,2,5,5,1,5,3,4,2
FD_4501,C_0374,10-09-22,Telephonic,1,2,5,3,1,1,2,4,4,3,9
FD_4502,C_0865,10-09-22,Online,3,1,5,3,2,4,2,3,3,4,3
FD_4503,C_0380,10-09-22,Online,5,4,1,5,2,5,1,3,5,1,7
FD_4504,C_0667,10-09-22,Online,2,1,1,2,2,4,3,1,5,1,3
FD_4505,C_1151,11-09-22,Telephonic,1,5,4,4,2,2,5,1,5,2,8
FD_4506,C_0035,11-09-22,Online,1,3,2,2,1,5,2,4,5,4,4
FD_4507,C_1152,12-09-22,Telephonic,1,4,2,2,1,3,3,2,1,3,3
FD_4508,C_1434,12-09-22,Telephonic,2,1,1,3,1,5,4,2,5,5,2
FD_4509,C_0005,13-09-22,Mail,4,2,2,5,3,1,3,5,2,2,6
FD_4510,C_0426,13-09-22,Mail,4,2,1,1,3,1,5,3,2,5,6
FD_4511,C_0018,13-09-22,Telephonic,2,4,5,3,4,5,1,3,2,2,4
FD_4512,C_0115,13-09-22,Telephonic,2,5,2,5,5,2,3,2,3,5,4
FD_4513,C_0241,13-09-22,Online,2,2,1,4,1,3,4,3,2,2,9
FD_4514,C_1460,13-09-22,Telephonic,5,2,5,1,5,2,2,1,2,5,5
FD_4515,C_1152,14-09-22,Mail,5,1,3,5,1,5,5,5,4,3,10
FD_4516,C_1153,14-09-22,Online,2,4,4,2,3,1,4,1,1,5,6
FD_4517,C_1154,14-09-22,Online,2,4,1,5,1,2,5,4,1,5,8
FD_4518,C_1155,14-09-22,Mail,2,1,4,2,3,3,1,5,3,3,7
FD_4519,C_0148,14-09-22,Mail,4,4,2,1,1,2,2,5,4,4,1
FD_4520,C_0675,14-09-22,Telephonic,2,5,2,2,1,4,3,4,2,4,5
FD_4521,C_0820,14-09-22,Telephonic,2,4,3,5,5,3,4,2,3,2,4
FD_4522,C_1156,15-09-22,Online,4,4,1,4,4,5,3,5,1,4,10
FD_4523,C_1157,15-09-22,Online,2,1,5,5,3,1,3,3,3,2,2
FD_4524,C_0558,15-09-22,Mail,1,3,1,5,3,2,1,3,2,4,7
FD_4525,C_0099,15-09-22,Telephonic,4,3,4,2,4,1,1,5,5,1,9
FD_4526,C_1158,16-09-22,Telephonic,2,5,2,5,2,2,2,4,4,5,6
FD_4527,C_0465,16-09-22,Mail,2,3,5,3,2,3,2,3,2,3,8
FD_4528,C_1468,16-09-22,Telephonic,3,5,5,4,2,2,1,5,3,4,1
FD_4529,C_0093,16-09-22,Mail,1,5,3,5,1,5,2,3,1,2,5
FD_4530,C_0730,16-09-22,Online,3,3,1,3,1,4,1,5,1,2,10
FD_4531,C_1159,17-09-22,Mail,2,4,4,1,4,5,2,2,2,2,2
FD_4532,C_1481,17-09-22,Telephonic,1,4,2,5,3,5,2,4,5,5,4
FD_4533,C_1160,18-09-22,Mail,5,1,2,2,5,2,1,1,1,3,5
FD_4534,C_1161,18-09-22,Mail,5,4,4,4,5,4,4,5,4,2,10
FD_4535,C_1162,18-09-22,Mail,1,3,5,5,1,2,2,5,4,2,7
FD_4536,C_1163,18-09-22,Mail,2,3,3,5,4,1,5,5,4,2,9
FD_4537,C_1164,18-09-22,Mail,2,3,5,4,5,2,1,2,2,5,9
FD_4538,C_1165,18-09-22,Telephonic,1,5,4,1,1,4,3,5,3,2,10
FD_4539,C_1096,18-09-22,Mail,4,1,3,3,4,4,3,1,5,3,7
FD_4540,C_1132,18-09-22,Telephonic,3,5,2,4,4,5,2,3,1,4,8
FD_4541,C_1196,18-09-22,Online,3,2,2,5,5,3,5,5,4,4,2
FD_4542,C_1166,19-09-22,Telephonic,1,5,5,4,2,4,3,4,3,2,3
FD_4543,C_0890,19-09-22,Online,2,4,3,3,3,2,3,5,4,5,2
FD_4544,C_0709,19-09-22,Telephonic,1,1,4,5,1,2,2,2,3,1,3
FD_4545,C_1167,20-09-22,Telephonic,4,3,2,4,5,1,4,1,4,1,10
FD_4546,C_0031,20-09-22,Online,5,4,4,2,1,4,1,5,5,3,2
FD_4547,C_0666,20-09-22,Telephonic,2,5,2,1,2,2,2,4,3,3,7
FD_4548,C_1217,20-09-22,Telephonic,1,1,1,1,1,1,2,2,3,5,2
FD_4549,C_1350,20-09-22,Online,2,3,1,4,2,5,5,5,4,2,3
FD_4550,C_0392,20-09-22,Mail,2,3,4,2,5,1,5,2,1,1,3
FD_4551,C_0399,20-09-22,Mail,4,4,2,2,5,1,5,3,4,3,8
FD_4552,C_0550,20-09-22,Online,1,5,4,5,5,5,3,1,1,1,3
FD_4553,C_1168,21-09-22,Mail,4,5,2,2,5,4,2,3,3,5,10
FD_4554,C_1169,21-09-22,Mail,1,3,3,2,4,5,3,2,5,2,2
FD_4555,C_1170,22-09-22,Online,1,1,1,2,2,4,3,3,2,4,7
FD_4556,C_1171,22-09-22,Online,3,5,1,4,4,1,3,2,5,2,10
FD_4557,C_0361,22-09-22,Online,2,5,3,3,2,2,2,5,2,5,10
FD_4558,C_0603,22-09-22,Mail,5,1,3,4,4,3,5,5,4,2,1
FD_4559,C_1172,23-09-22,Online,2,5,2,3,3,3,3,3,5,2,7
FD_4560,C_1147,23-09-22,Online,3,5,3,4,1,3,3,3,3,2,6
FD_4561,C_1280,23-09-22,Telephonic,4,3,5,2,4,1,2,5,3,1,1
FD_4562,C_0017,23-09-22,Telephonic,3,5,5,4,2,4,2,2,4,1,2
FD_4563,C_0810,24-09-22,Mail,3,5,2,3,5,3,2,1,3,4,3
FD_4564,C_1173,25-09-22,Telephonic,4,4,4,2,3,5,5,3,1,3,7
FD_4565,C_0335,25-09-22,Telephonic,2,4,1,5,5,2,3,3,2,2,4
FD_4566,C_0638,25-09-22,Telephonic,5,1,4,2,2,4,1,4,5,5,8
FD_4567,C_1118,25-09-22,Online,5,3,5,2,4,2,4,3,1,4,7
FD_4568,C_0374,25-09-22,Mail,3,1,4,4,3,2,5,1,1,3,7
FD_4569,C_1067,25-09-22,Online,5,1,5,5,5,3,2,4,5,2,3
FD_4570,C_1420,25-09-22,Mail,2,4,4,5,4,1,4,5,1,2,4
FD_4571,C_1174,26-09-22,Telephonic,1,5,2,3,2,3,4,4,4,3,3
FD_4572,C_1175,26-09-22,Telephonic,3,5,3,5,2,5,2,1,4,2,6
FD_4573,C_0573,26-09-22,Telephonic,4,4,3,1,4,4,3,4,2,1,6
FD_4574,C_0012,26-09-22,Mail,4,1,4,3,4,5,3,3,5,1,8
FD_4575,C_0164,26-09-22,Online,1,1,5,3,4,2,1,3,2,1,1
FD_4576,C_0839,26-09-22,Mail,5,1,5,1,4,1,1,4,5,5,9
FD_4577,C_1176,27-09-22,Mail,2,4,2,4,3,1,2,1,3,4,9
FD_4578,C_1177,27-09-22,Online,2,4,5,3,4,1,5,2,2,1,2
FD_4579,C_1178,27-09-22,Online,4,1,5,2,1,3,1,5,5,5,6
FD_4580,C_0480,27-09-22,Online,4,5,3,5,4,4,1,4,3,3,7
FD_4581,C_0892,27-09-22,Online,1,1,1,3,4,2,5,1,2,5,6
FD_4582,C_1179,28-09-22,Online,5,4,1,5,5,4,2,4,2,5,2
FD_4583,C_1180,28-09-22,Telephonic,4,3,3,4,5,5,1,4,5,3,1
FD_4584,C_0965,28-09-22,Telephonic,5,1,2,1,2,2,1,4,2,3,6
FD_4585,C_1194,28-09-22,Telephonic,5,3,1,5,2,5,4,4,3,3,9
FD_4586,C_0252,28-09-22,Telephonic,2,5,2,1,3,2,4,2,5,5,5
FD_4587,C_1181,29-09-22,Online,5,4,5,2,4,2,5,5,3,4,6
FD_4588,C_1182,29-09-22,Telephonic,2,4,2,2,5,2,2,1,1,2,6
FD_4589,C_0757,29-09-22,Mail,1,5,3,2,3,2,3,2,5,4,1
FD_4590,C_0537,29-09-22,Online,3,4,3,5,4,5,1,4,5,5,6
FD_4591,C_0628,29-09-22,Online,3,5,4,4,2,5,2,3,5,4,4
FD_4592,C_0945,29-09-22,Online,2,3,5,1,5,5,4,3,3,1,1
FD_4593,C_1397,29-09-22,Mail,5,2,2,4,3,1,4,1,3,3,7
FD_4594,C_1183,30-09-22,Telephonic,2,1,1,2,1,4,3,3,2,4,4
FD_4595,C_1184,30-09-22,Mail,5,1,2,1,2,4,2,5,2,4,1
FD_4596,C_1185,30-09-22,Telephonic,5,4,5,2,1,1,3,3,2,4,10
FD_4597,C_0065,30-09-22,Online,3,5,1,3,2,3,5,5,5,2,7
FD_4598,C_1491,30-09-22,Telephonic,2,1,3,2,1,4,5,5,3,3,10
FD_4599,C_1186,01-10-22,Online,3,5,1,2,5,4,5,5,4,3,10
FD_4600,C_1187,01-10-22,Online,4,3,2,4,1,2,1,5,2,1,4
FD_4601,C_0093,01-10-22,Online,5,1,1,5,5,2,4,2,1,3,3
FD_4602,C_0122,01-10-22,Online,3,3,1,5,2,5,1,2,2,2,7
FD_4603,C_0412,01-10-22,Mail,2,5,3,2,3,2,1,2,5,5,8
FD_4604,C_1188,02-10-22,Mail,4,2,5,4,1,5,2,5,5,3,10
FD_4605,C_0726,02-10-22,Mail,4,3,5,1,4,2,4,4,3,2,5
FD_4606,C_0933,02-10-22,Telephonic,3,4,4,2,2,4,4,3,1,4,7
FD_4607,C_1189,03-10-22,Online,2,4,2,1,4,4,2,1,3,1,8
FD_4608,C_1190,03-10-22,Online,4,4,2,2,2,3,4,3,1,3,4
FD_4609,C_0084,03-10-22,Online,4,2,5,2,1,5,5,2,3,1,9
FD_4610,C_1080,03-10-22,Online,3,2,2,4,3,4,2,3,4,5,1
FD_4611,C_1335,03-10-22,Online,4,4,3,4,1,4,1,5,4,5,6
FD_4612,C_1447,03-10-22,Telephonic,1,5,3,1,4,5,4,1,1,4,4
FD_4613,C_1180,04-10-22,Telephonic,3,3,3,2,5,5,5,1,4,1,8
FD_4614,C_0514,04-10-22,Mail,5,1,5,2,5,5,3,4,4,3,7
FD_4615,C_1191,05-10-22,Online,4,3,5,3,4,2,5,4,2,3,10
FD_4616,C_1192,05-10-22,Telephonic,3,5,3,2,1,1,1,1,5,5,10
FD_4617,C_1193,05-10-22,Mail,1,5,2,4,5,3,1,3,2,5,8
FD_4618,C_1194,05-10-22,Mail,3,3,5,1,5,4,5,5,3,1,5
FD_4619,C_1195,05-10-22,Mail,4,5,1,4,3,5,3,3,2,5,7
FD_4620,C_0632,05-10-22,Online,5,3,5,2,4,3,5,1,2,2,2
FD_4621,C_1196,06-10-22,Telephonic,5,4,2,5,4,3,1,2,2,3,1
FD_4622,C_1237,06-10-22,Mail,3,2,1,2,2,1,2,4,3,3,4
FD_4623,C_1299,06-10-22,Mail,5,5,5,5,1,3,1,4,4,2,10
FD_4624,C_1197,07-10-22,Online,5,5,4,2,3,1,5,5,5,2,1
FD_4625,C_0143,07-10-22,Mail,5,5,2,2,1,1,3,3,2,1,6
FD_4626,C_1271,07-10-22,Telephonic,5,2,1,2,2,5,2,5,2,3,4
FD_4627,C_0686,07-10-22,Telephonic,3,1,1,2,3,5,1,1,5,2,5
FD_4628,C_1346,07-10-22,Online,5,3,4,4,3,4,5,5,3,3,9
FD_4629,C_1198,08-10-22,Mail,3,3,5,5,3,1,2,2,4,1,6
FD_4630,C_1199,08-10-22,Mail,4,2,3,3,3,1,2,1,3,2,5
FD_4631,C_1200,08-10-22,Online,5,3,4,3,4,2,4,5,4,5,5
FD_4632,C_0012,08-10-22,Telephonic,2,1,2,3,2,3,1,4,5,2,8
FD_4633,C_1076,09-10-22,Online,5,1,5,1,5,4,2,2,1,4,6
FD_4634,C_1311,09-10-22,Telephonic,1,5,3,5,2,5,4,1,5,1,5
FD_4635,C_1201,10-10-22,Telephonic,1,2,1,2,1,5,1,5,2,1,6
FD_4636,C_1202,10-10-22,Telephonic,5,4,3,3,2,4,4,5,4,5,8
FD_4637,C_1203,10-10-22,Telephonic,1,5,4,2,5,1,5,4,3,2,2
FD_4638,C_1204,10-10-22,Mail,3,1,4,1,1,1,4,3,3,2,1
FD_4639,C_0814,10-10-22,Mail,5,3,1,5,1,1,1,4,1,3,3
FD_4640,C_1205,11-10-22,Telephonic,3,4,1,3,2,2,1,3,1,1,1
FD_4641,C_1206,11-10-22,Telephonic,3,5,5,4,4,3,3,5,1,4,7
