Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Channel,Charges,Balance
TN_7947,C_0166,10-05-22,Withdrawal,4671.07,Mobile Banking,67.07,234739.5
TN_7948,C_0167,10-05-22,Transfer,1877.1,Mobile Banking,84.87,238531.5
TN_7949,C_0168,10-05-22,Deposit,8078.59,ATM,55.63,286365
TN_7950,C_0169,10-05-22,Withdrawal,9481.35,Branch Banking,88.79,62818.5
TN_7951,C_0170,10-05-22,Withdrawal,9146.15,Internet Banking,99.43,205873.5
TN_7952,C_0171,11-05-22,Deposit,9560.52,Branch Banking,5.94,354235.5
TN_7953,C_0172,11-05-22,Transfer,5646.74,Internet Banking,87.09,284638.5
TN_7954,C_0173,11-05-22,Withdrawal,1887.19,Internet Banking,41.14,359815.5
TN_7955,C_0174,11-05-22,Withdrawal,7972.91,Mobile Banking,86.38,31762.5
TN_7956,C_0175,11-05-22,Withdrawal,2064.69,Mobile Banking,86.72,100843.5
TN_7957,C_0176,11-05-22,Withdrawal,6315.94,Internet Banking,35.02,354586.5
TN_7958,C_0177,11-05-22,Deposit,4965.32,Internet Banking,11.85,488394
TN_7959,C_0178,11-05-22,Withdrawal,8036.22,ATM,84.93,125116.5
TN_7960,C_0179,11-05-22,Withdrawal,7312.66,Branch Banking,96.93,231340.5
TN_7961,C_0180,11-05-22,Withdrawal,8192.67,Internet Banking,40.33,372015
TN_7962,C_0181,11-05-22,Transfer,1333.49,Mobile Banking,62.05,297919.5
TN_7963,C_0182,11-05-22,Transfer,9065.18,Branch Banking,43.27,482293.5
TN_7964,C_0183,11-05-22,Deposit,6769.37,Internet Banking,63.96,252786
TN_7965,C_0184,12-05-22,Deposit,2146.77,Branch Banking,20.64,304618.5
TN_7966,C_0185,12-05-22,Deposit,4631.12,Mobile Banking,31.58,426978
TN_7967,C_0186,12-05-22,Transfer,1233.86,Internet Banking,73.54,#REF!
TN_7968,C_0187,12-05-22,Transfer,8369.01,Mobile Banking,59.75,#REF!
TN_7969,C_0188,12-05-22,Withdrawal,182.86,Branch Banking,1.07,#REF!
TN_7970,C_0189,12-05-22,Deposit,420.08,Branch Banking,34.84,769650
TN_7971,C_0190,12-05-22,Transfer,8608.63,Branch Banking,60.14,298899
TN_7972,C_0191,13-05-22,Transfer,5581.47,ATM,15.46,294577.5
TN_7973,C_0192,13-05-22,Deposit,4770.64,Mobile Banking,59.4,117307.5
TN_7974,C_0193,13-05-22,Deposit,6517.53,ATM,90.68,616570.5
TN_7975,C_0194,13-05-22,Transfer,8417.67,Internet Banking,62.51,72861
TN_7976,C_0195,13-05-22,Transfer,9533.08,Mobile Banking,6.38,314160
TN_7977,C_0196,13-05-22,Withdrawal,9495.28,Internet Banking,55.7,85446
TN_7978,C_0197,13-05-22,Deposit,3862.03,ATM,43.54,448795.5
TN_7979,C_0198,13-05-22,Deposit,7368.7,Branch Banking,40.97,360942
TN_7980,C_0199,13-05-22,Deposit,6379.82,Mobile Banking,52.52,53296.5
TN_7981,C_0200,13-05-22,Transfer,3885.11,Internet Banking,29.5,198400.5
TN_7982,C_0201,13-05-22,Deposit,5114.84,Internet Banking,87.66,262291.5
TN_7983,C_0202,14-05-22,Transfer,642.8,Branch Banking,79.02,213664.5
TN_7984,C_0203,14-05-22,Transfer,2790.75,Mobile Banking,70.91,40074
TN_7985,C_0204,14-05-22,Withdrawal,6942.97,Branch Banking,23.67,278382
TN_7986,C_0205,14-05-22,Deposit,9542.7,ATM,43.97,262543.5
TN_7987,C_0206,14-05-22,Withdrawal,7802.91,Branch Banking,47.14,52272
TN_7988,C_0207,14-05-22,Withdrawal,1899.24,Mobile Banking,3.16,616909.5
TN_7989,C_0208,14-05-22,Withdrawal,338.29,Mobile Banking,84.63,215155.5
TN_7990,C_0209,14-05-22,Withdrawal,5266.45,Internet Banking,90.32,535717.5
TN_7991,C_0210,15-05-22,Transfer,3297.3,ATM,52.68,355291.5
TN_7992,C_0211,15-05-22,Deposit,86.31,ATM,99.16,80032.5
TN_7993,C_0212,15-05-22,Withdrawal,3788.69,ATM,78.03,43659
TN_7994,C_0213,15-05-22,Withdrawal,2453.48,Mobile Banking,91.08,31990.5
TN_7995,C_0214,15-05-22,Deposit,4278.54,Mobile Banking,58.4,33694.5
TN_7996,C_0215,16-05-22,Deposit,4802.43,Branch Banking,57.74,270745.5
TN_7997,C_0216,16-05-22,Transfer,5861.85,ATM,32.46,55959
TN_7998,C_0217,16-05-22,Transfer,1553.5,Internet Banking,5.26,206721
TN_7999,C_0218,16-05-22,Deposit,6769.64,Mobile Banking,57.22,67122
TN_8000,C_0219,16-05-22,Withdrawal,8819.35,Branch Banking,36.53,331372.5
TN_8001,C_0220,16-05-22,Transfer,1081.9,Branch Banking,39.52,63376.5
TN_8002,C_0221,16-05-22,Withdrawal,4279.98,Mobile Banking,8.6,243468
TN_8003,C_0222,16-05-22,Deposit,315.35,Mobile Banking,17.3,116547
TN_8004,C_0223,16-05-22,Transfer,2594.3,Branch Banking,25.62,424426.5
TN_8005,C_0224,17-05-22,Deposit,7514.81,Internet Banking,44.65,466888.5
TN_8006,C_0225,17-05-22,Withdrawal,692.27,Branch Banking,8.16,98218.5
TN_8007,C_0226,17-05-22,Withdrawal,5400.81,Mobile Banking,81.31,41587.5
TN_8008,C_0227,17-05-22,Deposit,552.32,Mobile Banking,13.7,468132
TN_8009,C_0228,17-05-22,Withdrawal,9551.95,ATM,54.13,254578.5
TN_8010,C_0229,18-05-22,Deposit,489.39,Mobile Banking,86.14,405414
TN_8011,C_0230,18-05-22,Transfer,6836.42,Internet Banking,42.64,259116
TN_8012,C_0231,18-05-22,Withdrawal,409.81,Branch Banking,0.43,145303.5
TN_8013,C_0232,18-05-22,Transfer,625.28,Internet Banking,91.52,356914.5
TN_8014,C_0233,18-05-22,Transfer,6922.03,ATM,88.26,179626.5
TN_8015,C_0234,18-05-22,Withdrawal,399.6,Branch Banking,56.39,35529
TN_8016,C_0235,18-05-22,Withdrawal,4992.9,ATM,40.21,30163.5
TN_8017,C_0236,19-05-22,Transfer,2773.56,Internet Banking,73.17,220822.5
TN_8018,C_0237,19-05-22,Deposit,5951.97,ATM,13.58,228559.5
TN_8019,C_0238,19-05-22,Withdrawal,7385.46,Mobile Banking,30.65,341952
TN_8020,C_0239,19-05-22,Deposit,6243.48,Internet Banking,42.12,543925.5
TN_8021,C_0240,19-05-22,Transfer,9593.17,Mobile Banking,83.77,155152.5
TN_8022,C_0241,19-05-22,Transfer,4578.96,ATM,12.08,42211.5
TN_8023,C_0242,19-05-22,Transfer,4241.09,Mobile Banking,10.19,157858.5
TN_8024,C_0243,19-05-22,Transfer,9346.1,Mobile Banking,54.97,345247.5
TN_8025,C_0244,20-05-22,Deposit,9662.46,ATM,86.8,83239.5
TN_8026,C_0245,20-05-22,Transfer,3585.53,Mobile Banking,0.11,156664.5
TN_8027,C_0246,20-05-22,Transfer,6587.87,Branch Banking,84.58,165513
TN_8028,C_0247,20-05-22,Withdrawal,1264.72,ATM,80.91,215077.5
TN_8029,C_0248,20-05-22,Deposit,7568.89,Mobile Banking,73.21,160783.5
TN_8030,C_0249,20-05-22,Withdrawal,699.93,ATM,28.36,319416
TN_8031,C_0250,20-05-22,Withdrawal,2776.6,Internet Banking,22.32,207951
TN_8032,C_0251,20-05-22,Deposit,1297.59,ATM,51.78,149955
TN_8033,C_0252,20-05-22,Deposit,6297.87,Branch Banking,78.41,305575.5
TN_8034,C_0253,20-05-22,Deposit,6856.13,Mobile Banking,24.44,470934
TN_8035,C_0254,20-05-22,Withdrawal,6116.97,Mobile Banking,17.04,266905.5
TN_8036,C_0255,21-05-22,Withdrawal,4014.11,Internet Banking,55.55,290802
TN_8037,C_0256,21-05-22,Withdrawal,9517.66,Internet Banking,97.86,376408.5
TN_8038,C_0257,21-05-22,Transfer,7295.28,Branch Banking,3.62,86443.5
TN_8039,C_0258,21-05-22,Transfer,6869.96,Branch Banking,91.74,42264
TN_8040,C_0259,21-05-22,Deposit,9394.34,Mobile Banking,81.18,391173
TN_8041,C_0260,21-05-22,Deposit,9017.87,ATM,59.62,36564
TN_8042,C_0261,21-05-22,Transfer,6924.97,ATM,68.66,164905.5
TN_8043,C_0262,21-05-22,Transfer,4713.03,Mobile Banking,79.7,202335
TN_8044,C_0263,21-05-22,Withdrawal,6493.68,ATM,34.18,150439.5
TN_8045,C_0264,21-05-22,Withdrawal,3120.41,Branch Banking,36.77,198268.5
TN_8046,C_0265,21-05-22,Withdrawal,532.88,ATM,21.53,174558
TN_8047,C_0266,22-05-22,Deposit,5668.61,Internet Banking,0.58,38311.5
TN_8048,C_0267,22-05-22,Transfer,8566.01,Mobile Banking,78.59,293683.5
TN_8049,C_0268,22-05-22,Transfer,6410.01,ATM,20.26,51360
TN_8050,C_0269,22-05-22,Deposit,9154.81,ATM,28.95,98221.5
TN_8051,C_0270,22-05-22,Transfer,3874.45,Internet Banking,1.75,49627.5
TN_8052,C_0271,22-05-22,Transfer,2856.26,Internet Banking,44.53,265831.5
TN_8053,C_0272,22-05-22,Withdrawal,2549.96,ATM,7.64,97987.5
TN_8054,C_0273,22-05-22,Transfer,234.7,Mobile Banking,14.3,178416
TN_8055,C_0274,22-05-22,Withdrawal,7149.06,Branch Banking,78.9,224005.5
TN_8056,C_0275,22-05-22,Deposit,1363.15,Branch Banking,57.2,356802
TN_8057,C_0276,23-05-22,Transfer,4237.4,Mobile Banking,41.92,159274.5
TN_8058,C_0277,23-05-22,Withdrawal,8854.74,ATM,35.96,339582
TN_8059,C_0278,23-05-22,Withdrawal,7889.24,ATM,68.84,331131
TN_8060,C_0279,23-05-22,Withdrawal,4095.42,Branch Banking,40.31,30603
TN_8061,C_0280,23-05-22,Deposit,6707.05,Branch Banking,22.06,521086.5
TN_8062,C_0281,23-05-22,Withdrawal,4602.81,Branch Banking,48.3,620895
TN_8063,C_0282,23-05-22,Deposit,901.05,Branch Banking,97.16,261301.5
TN_8064,C_0283,23-05-22,Transfer,779.44,Branch Banking,35.38,218875.5
TN_8065,C_0284,23-05-22,Withdrawal,8533.24,Internet Banking,77.13,362695.5
TN_8066,C_0285,24-05-22,Deposit,4070.69,Mobile Banking,18.64,397752
TN_8067,C_0286,24-05-22,Deposit,8793.3,Mobile Banking,65.75,256851
TN_8068,C_0287,24-05-22,Deposit,7973.57,ATM,49.76,267678
TN_8069,C_0288,24-05-22,Transfer,9033.85,ATM,61.94,236785.5
TN_8070,C_0289,24-05-22,Deposit,4188.97,Mobile Banking,97.06,769296
TN_8071,C_0290,24-05-22,Withdrawal,5613.34,Mobile Banking,65.01,444693
TN_8072,C_0291,24-05-22,Deposit,4551.73,Branch Banking,57.76,257422.5
TN_8073,C_0292,24-05-22,Transfer,5355.55,Mobile Banking,25.17,321106.5
TN_8074,C_0293,24-05-22,Transfer,1871.29,ATM,0.91,258631.5
TN_8075,C_0294,25-05-22,Deposit,5034.75,ATM,57.9,293232
TN_8076,C_0295,25-05-22,Transfer,6262.16,Mobile Banking,31.06,475261.5
TN_8077,C_0296,25-05-22,Withdrawal,2105.6,Branch Banking,6.15,354400.5
TN_8078,C_0297,25-05-22,Deposit,2539.65,Mobile Banking,17.1,354814.5
TN_8079,C_0298,26-05-22,Deposit,7675.95,Internet Banking,16.32,477724.5
TN_8080,C_0299,26-05-22,Deposit,7227,ATM,43.88,245634
TN_8081,C_0300,26-05-22,Transfer,1653.2,Mobile Banking,35.69,357279
TN_8082,C_0301,26-05-22,Deposit,6740.59,Branch Banking,19.83,494970
TN_8083,C_0302,26-05-22,Deposit,1756.48,ATM,51.86,253903.5
TN_8084,C_0303,27-05-22,Transfer,8784.84,Mobile Banking,3.79,52116
TN_8085,C_0304,27-05-22,Withdrawal,8916.66,Branch Banking,53.72,147171
TN_8086,C_0305,27-05-22,Transfer,5767.25,ATM,19.98,164500.5
TN_8087,C_0306,27-05-22,Transfer,7878.32,ATM,81.29,395535
TN_8088,C_0307,27-05-22,Transfer,2212.95,Internet Banking,47.49,221145
TN_8089,C_0308,27-05-22,Deposit,3683.81,Mobile Banking,90.5,336357
TN_8090,C_0309,27-05-22,Transfer,5386.85,ATM,70,31933.5
TN_8091,C_0310,27-05-22,Transfer,6426.02,Branch Banking,29.01,205062
TN_8092,C_0311,28-05-22,Deposit,9328.38,Internet Banking,43.64,57859.5
TN_8093,C_0312,28-05-22,Transfer,7835.24,Mobile Banking,44.62,295800
TN_8094,C_0313,28-05-22,Withdrawal,399.75,Mobile Banking,98.57,274194
TN_8095,C_0314,28-05-22,Deposit,3072.11,Mobile Banking,62.1,276790.5
TN_8096,C_0315,28-05-22,Withdrawal,9725.78,ATM,74.15,217846.5
TN_8097,C_0316,28-05-22,Withdrawal,3105.71,Internet Banking,13.97,65031
TN_8098,C_0317,28-05-22,Withdrawal,9427.31,ATM,14.55,478297.5
TN_8099,C_0318,28-05-22,Deposit,2213.48,Branch Banking,72.91,533568
TN_8100,C_0319,28-05-22,Deposit,102.2,Branch Banking,87.45,148164
TN_8101,C_0320,29-05-22,Transfer,9059.9,Mobile Banking,25.26,38632.5
TN_8102,C_0321,29-05-22,Transfer,2132.71,Internet Banking,72.95,153387
TN_8103,C_0322,29-05-22,Withdrawal,1022.89,Mobile Banking,16.87,255430.5
TN_8104,C_0323,29-05-22,Withdrawal,354.65,Mobile Banking,37.87,365113.5
TN_8105,C_0324,29-05-22,Transfer,8242.74,Internet Banking,77.08,83412
TN_8106,C_0325,30-05-22,Transfer,8208.57,Mobile Banking,70.27,372085.5
TN_8107,C_0326,30-05-22,Withdrawal,1405.67,Mobile Banking,69.71,143295
TN_8108,C_0327,30-05-22,Transfer,2069.87,ATM,53.47,81057
TN_8109,C_0328,30-05-22,Withdrawal,9647.4,Branch Banking,36.23,241867.5
TN_8110,C_0329,30-05-22,Transfer,6392.78,Branch Banking,8.94,583087.5
TN_8111,C_0330,30-05-22,Transfer,9559.15,Branch Banking,64.13,107710.5
TN_8112,C_0331,30-05-22,Deposit,8246.46,Internet Banking,1.27,34231.5
TN_8113,C_0332,30-05-22,Withdrawal,2039.03,Branch Banking,51.64,454681.5
TN_8114,C_0333,30-05-22,Deposit,8674.64,Internet Banking,25.57,117030
TN_8115,C_0334,30-05-22,Withdrawal,6221.58,Internet Banking,6.16,37387.5
TN_8116,C_0335,31-05-22,Withdrawal,742.98,ATM,14.5,130827
TN_8117,C_0336,31-05-22,Transfer,3832.48,Mobile Banking,63.63,456448.5
TN_8118,C_0337,31-05-22,Transfer,5829.39,ATM,7.2,294351
TN_8119,C_0338,31-05-22,Transfer,8952.73,Mobile Banking,60.02,296812.5
TN_8120,C_0339,31-05-22,Transfer,9222.29,ATM,81.21,72094.5
TN_8121,C_0340,01-06-22,Withdrawal,6574.09,Mobile Banking,86.77,380394
TN_8122,C_0341,01-06-22,Withdrawal,2003.07,Branch Banking,24.03,58885.5
TN_8123,C_0342,01-06-22,Transfer,8284.75,Branch Banking,62.23,84225
TN_8124,C_0343,01-06-22,Deposit,4173.97,Branch Banking,1.86,269122.5
TN_8125,C_0344,01-06-22,Transfer,6171.22,Internet Banking,55.91,37866
TN_8126,C_0345,01-06-22,Withdrawal,9480.64,Internet Banking,17.83,413877
TN_8127,C_0346,01-06-22,Withdrawal,4501.35,Branch Banking,38.38,159843
TN_8128,C_0347,01-06-22,Transfer,1183.33,Internet Banking,69.8,297981
TN_8129,C_0348,01-06-22,Transfer,280.94,Branch Banking,60.35,160977
TN_8130,C_0349,02-06-22,Transfer,9076.71,Mobile Banking,56.66,272844
TN_8131,C_0350,02-06-22,Withdrawal,6795.47,Mobile Banking,94.09,159021
TN_8132,C_0351,02-06-22,Transfer,1602.75,Mobile Banking,40.62,479989.5
TN_8133,C_0352,02-06-22,Deposit,5221.24,Branch Banking,90.06,296995.5
TN_8134,C_0353,02-06-22,Transfer,7231,Internet Banking,79.35,260313
TN_8135,C_0354,02-06-22,Transfer,2981.65,Branch Banking,43.38,31134
TN_8136,C_0355,02-06-22,Transfer,8116.98,ATM,66.53,336693
TN_8137,C_0356,02-06-22,Transfer,6158.69,Internet Banking,7.29,185041.5
TN_8138,C_0357,03-06-22,Withdrawal,3690.8,Mobile Banking,7.2,135613.5
TN_8139,C_0358,03-06-22,Withdrawal,2157.64,ATM,41.47,247501.5
TN_8140,C_0359,03-06-22,Deposit,8849.88,Branch Banking,80.86,224359.5
TN_8141,C_0360,03-06-22,Deposit,857.76,Internet Banking,1.92,374184
TN_8142,C_0361,03-06-22,Deposit,4178.76,Mobile Banking,12.59,224847
TN_8143,C_0362,03-06-22,Deposit,451.06,Internet Banking,20.9,43947
TN_8144,C_0363,03-06-22,Transfer,8915.32,Mobile Banking,78.18,75334.5
TN_8145,C_0364,03-06-22,Withdrawal,3733.46,Internet Banking,64.28,600111
TN_8146,C_0365,03-06-22,Transfer,7815.87,Internet Banking,88.09,296098.5
TN_8147,C_0366,03-06-22,Deposit,5108.91,ATM,33.98,314320.5
TN_8148,C_0367,03-06-22,Transfer,475.26,Mobile Banking,76.11,78649.5
TN_8149,C_0368,03-06-22,Transfer,6052.71,ATM,8.54,533967
TN_8150,C_0369,03-06-22,Transfer,5194.35,Branch Banking,43.67,72321
TN_8151,C_0370,03-06-22,Withdrawal,9212.64,Internet Banking,98.49,286309.5
TN_8152,C_0371,04-06-22,Withdrawal,5724.01,Branch Banking,97.7,417585
TN_8153,C_0372,04-06-22,Deposit,8211.94,Mobile Banking,67.41,304825.5
TN_8154,C_0373,04-06-22,Transfer,243.31,Branch Banking,42.45,418762.5
TN_8155,C_0374,04-06-22,Deposit,7227.33,Internet Banking,77.6,291885
TN_8156,C_0375,04-06-22,Transfer,1497.3,ATM,73.46,298219.5
TN_8157,C_0376,04-06-22,Withdrawal,8446.59,Branch Banking,55.17,280941
TN_8158,C_0377,04-06-22,Withdrawal,286.93,Mobile Banking,61.84,454354.5
TN_8159,C_0378,04-06-22,Deposit,442.59,ATM,94.56,232252.5
TN_8160,C_0379,04-06-22,Deposit,4709.18,ATM,56.17,110103
TN_8161,C_0380,04-06-22,Deposit,505.17,Branch Banking,70.22,150517.5
TN_8162,C_0381,04-06-22,Deposit,8881.61,Mobile Banking,10.9,189480
TN_8163,C_0382,04-06-22,Withdrawal,9611.55,Internet Banking,48.29,213339
TN_8164,C_0383,04-06-22,Transfer,3867.58,ATM,80.47,168114
TN_8165,C_0384,05-06-22,Transfer,3111.51,Mobile Banking,83.69,338008.5
TN_8166,C_0385,05-06-22,Withdrawal,1346.74,Internet Banking,98.18,316812
TN_8167,C_0386,05-06-22,Deposit,3603.75,Internet Banking,26.88,30120
TN_8168,C_0387,05-06-22,Withdrawal,7769.02,Branch Banking,90.84,330927
TN_8169,C_0388,05-06-22,Withdrawal,6866.95,Mobile Banking,40.31,315739.5
TN_8170,C_0389,05-06-22,Deposit,3131.57,Branch Banking,73.19,554601
TN_8171,C_0390,05-06-22,Withdrawal,1782.12,Mobile Banking,12.59,41847
TN_8172,C_0391,05-06-22,Transfer,6959.34,Internet Banking,23.6,207289.5
TN_8173,C_0392,05-06-22,Transfer,6628.79,Mobile Banking,17.35,336351
TN_8174,C_0393,05-06-22,Withdrawal,7027.23,ATM,14.18,283111.5
TN_8175,C_0394,05-06-22,Deposit,1445,Branch Banking,76.09,35658
TN_8176,C_0395,05-06-22,Withdrawal,4208.83,Internet Banking,50.25,232561.5
TN_8177,C_0396,06-06-22,Withdrawal,1054.38,ATM,66.07,119379
TN_8178,C_0397,06-06-22,Transfer,4399.34,ATM,52.34,533671.5
TN_8179,C_0398,06-06-22,Deposit,5654.89,ATM,69.32,234237
TN_8180,C_0399,06-06-22,Withdrawal,4121.22,Branch Banking,70.24,174537
TN_8181,C_0400,06-06-22,Withdrawal,4822.6,ATM,31.23,88930.5
TN_8182,C_0401,06-06-22,Withdrawal,2403.41,Mobile Banking,5.07,208302
TN_8183,C_0402,06-06-22,Deposit,7066.3,Internet Banking,50.07,278827.5
TN_8184,C_0403,07-06-22,Withdrawal,2885.59,Internet Banking,93.45,60448.5
TN_8185,C_0404,07-06-22,Transfer,6531.97,Branch Banking,34.99,750102
TN_8186,C_0405,07-06-22,Withdrawal,9574.4,Branch Banking,90,77241
TN_8187,C_0406,07-06-22,Transfer,2214.6,Mobile Banking,66.84,269221.5
TN_8188,C_0407,07-06-22,Transfer,1678.8,ATM,93.76,548860.5
TN_8189,C_0408,07-06-22,Withdrawal,9870.56,Mobile Banking,66.45,42651
TN_8190,C_0409,07-06-22,Withdrawal,6900.76,Mobile Banking,14.28,307293
TN_8191,C_0410,07-06-22,Deposit,1200.43,Internet Banking,43.54,408714
TN_8192,C_0411,07-06-22,Deposit,6497.11,Internet Banking,78.58,262695
TN_8193,C_0412,07-06-22,Withdrawal,8109.93,Branch Banking,33.86,178411.5
TN_8194,C_0413,07-06-22,Deposit,8154.61,Mobile Banking,46.18,246508.5
TN_8195,C_0414,08-06-22,Transfer,4700.38,Mobile Banking,29.39,319936.5
TN_8196,C_0415,08-06-22,Deposit,7971.6,Branch Banking,32.74,83185.5
TN_8197,C_0416,08-06-22,Transfer,9712.87,Internet Banking,5.35,420438
TN_8198,C_0417,09-06-22,Deposit,4703.76,Branch Banking,73.43,670341
TN_8199,C_0418,09-06-22,Transfer,7969.77,ATM,92.19,100624.5
TN_8200,C_0419,09-06-22,Deposit,384.6,Mobile Banking,95.04,238828.5
TN_8201,C_0420,09-06-22,Deposit,2038.9,ATM,55.57,252808.5
TN_8202,C_0421,09-06-22,Deposit,6120.69,Branch Banking,38.56,132217.5
TN_8203,C_0422,09-06-22,Withdrawal,3772.18,Internet Banking,96.78,225463.5
TN_8204,C_0423,09-06-22,Transfer,3392.32,Internet Banking,97.34,184498.5
TN_8205,C_0424,09-06-22,Transfer,9746.57,Internet Banking,61.88,453292.5
TN_8206,C_0425,09-06-22,Withdrawal,9920.38,ATM,94.26,31647
TN_8207,C_0426,09-06-22,Deposit,7520.95,Internet Banking,22.72,265710
TN_8208,C_0427,10-06-22,Deposit,3423.53,Internet Banking,8.38,170757
TN_8209,C_0428,10-06-22,Transfer,6537.81,Mobile Banking,49.4,145747.5
TN_8210,C_0429,10-06-22,Deposit,2968.57,Branch Banking,34.19,156451.5
TN_8211,C_0430,10-06-22,Withdrawal,1823.79,Branch Banking,10.32,288042
TN_8212,C_0431,10-06-22,Transfer,9283.35,ATM,36.42,173896.5
TN_8213,C_0432,10-06-22,Deposit,5741.27,Internet Banking,38.21,220920
TN_8214,C_0433,10-06-22,Transfer,2434.85,ATM,87.46,278149.5
TN_8215,C_0434,10-06-22,Withdrawal,8157.38,Mobile Banking,28.93,89857.5
TN_8216,C_0435,10-06-22,Transfer,5340.63,ATM,69.25,75939
TN_8217,C_0436,10-06-22,Transfer,8041.68,Branch Banking,50.73,107200.5
TN_8218,C_0437,10-06-22,Withdrawal,4852.34,Branch Banking,41.31,275965.5
TN_8219,C_0438,11-06-22,Deposit,5616.77,Internet Banking,87.66,39879
TN_8220,C_0439,11-06-22,Withdrawal,5543.61,Internet Banking,92.29,295287
TN_8221,C_0440,11-06-22,Withdrawal,9111.19,Internet Banking,43.49,240891
TN_8222,C_0441,11-06-22,Withdrawal,1036.33,Internet Banking,87.11,97917
TN_8223,C_0442,11-06-22,Transfer,4171.66,Mobile Banking,46.87,153387
TN_8224,C_0443,12-06-22,Withdrawal,404.72,Branch Banking,46.15,295420.5
TN_8225,C_0444,12-06-22,Withdrawal,2222.94,Internet Banking,96.22,34972.5
TN_8226,C_0445,12-06-22,Transfer,5172.25,Internet Banking,88.04,64285.5
TN_8227,C_0446,12-06-22,Deposit,3098.21,ATM,17.92,177088.5
TN_8228,C_0447,12-06-22,Withdrawal,18.32,Mobile Banking,42.15,253893
TN_8229,C_0448,12-06-22,Deposit,4234.46,ATM,96.28,142662
TN_8230,C_0449,12-06-22,Transfer,6883.52,ATM,74.29,241638
TN_8231,C_0450,12-06-22,Deposit,2482.19,Internet Banking,10.94,517879.5
TN_8232,C_0451,12-06-22,Transfer,999.04,Internet Banking,6.67,166912.5
TN_8233,C_0452,13-06-22,Withdrawal,8993.27,Mobile Banking,57.75,268317
TN_8234,C_0453,13-06-22,Deposit,3877.57,Internet Banking,56.86,235855.5
TN_8235,C_0454,13-06-22,Withdrawal,7863.05,ATM,87.28,233496
TN_8236,C_0455,13-06-22,Deposit,4526.02,Branch Banking,13.24,48397.5
TN_8237,C_0456,13-06-22,Transfer,6143.03,Branch Banking,38.78,312754.5
TN_8238,C_0457,13-06-22,Transfer,6649.04,Branch Banking,74.97,334989
TN_8239,C_0458,13-06-22,Deposit,1668.83,Mobile Banking,34.19,30462
TN_8240,C_0459,13-06-22,Transfer,2311.59,Mobile Banking,74.47,187126.5
TN_8241,C_0460,13-06-22,Transfer,9113.97,ATM,80.1,170046
TN_8242,C_0461,13-06-22,Transfer,8198.97,Mobile Banking,85.24,295350
TN_8243,C_0462,14-06-22,Withdrawal,4793.01,Branch Banking,39.75,252255
TN_8244,C_0463,14-06-22,Deposit,386.07,Branch Banking,40.12,30799.5
TN_8245,C_0464,14-06-22,Transfer,2730.51,ATM,42.62,148209
TN_8246,C_0465,14-06-22,Withdrawal,4098.64,Branch Banking,17.4,339678
TN_8247,C_0466,14-06-22,Transfer,2760.68,Internet Banking,77.6,71875.5
TN_8248,C_0467,14-06-22,Deposit,4191.89,Internet Banking,66.19,707985
TN_8249,C_0468,14-06-22,Deposit,1659.11,Internet Banking,94.67,67092
TN_8250,C_0469,14-06-22,Withdrawal,714.97,Internet Banking,5.66,49675.5
TN_8251,C_0470,14-06-22,Transfer,9706.99,Branch Banking,17.66,397314
TN_8252,C_0471,14-06-22,Withdrawal,136.56,Branch Banking,14.05,70852.5
TN_8253,C_0472,14-06-22,Deposit,7481.62,ATM,38.48,440442
TN_8254,C_0473,14-06-22,Transfer,1705.47,ATM,19.43,289683
TN_8255,C_0474,14-06-22,Transfer,5337.83,ATM,94.87,224020.5
TN_8256,C_0475,14-06-22,Transfer,1905,ATM,93.67,193758
TN_8257,C_0476,15-06-22,Transfer,836.68,Mobile Banking,38.17,226882.5
TN_8258,C_0477,15-06-22,Withdrawal,2832,Mobile Banking,26.74,148329
TN_8259,C_0478,15-06-22,Withdrawal,7663.21,ATM,9.22,358009.5
TN_8260,C_0479,15-06-22,Withdrawal,7663.96,Internet Banking,73.1,206986.5
TN_8261,C_0480,15-06-22,Transfer,8742.37,ATM,85.39,128913
TN_8262,C_0481,15-06-22,Deposit,6284.63,Mobile Banking,71.48,128674.5
TN_8263,C_0482,15-06-22,Deposit,1436.55,Internet Banking,93.54,262183.5
TN_8264,C_0483,15-06-22,Withdrawal,6636.55,Branch Banking,6.83,685743
TN_8265,C_0484,15-06-22,Transfer,539.18,Internet Banking,79.74,264039
TN_8266,C_0485,15-06-22,Withdrawal,8007.25,Internet Banking,62.08,132891
TN_8267,C_0486,15-06-22,Withdrawal,1681.19,Mobile Banking,35.37,46665
TN_8268,C_0487,15-06-22,Transfer,4148.85,ATM,0.48,410983.5
TN_8269,C_0488,15-06-22,Transfer,9587.65,ATM,20.34,55536
TN_8270,C_0489,16-06-22,Withdrawal,9383.15,ATM,98.28,291945
TN_8271,C_0490,16-06-22,Transfer,5714.9,Mobile Banking,30.21,47071.5
