Complaint_ID,Customer_ID,Complaint_Date,Issue,Priority,Resolution_Time
CP_4305,C_1074,30-07-22,Loan application rejections,P_3,84
CP_4306,C_1075,30-07-22,Loan application rejections,P_3,64
CP_4307,C_0817,30-07-22,Poor customer service,P_3,47
CP_4308,C_0341,30-07-22,Poor customer service,P_3,44
CP_4309,C_0724,30-07-22,Poor customer service,P_3,38
CP_4310,C_1328,30-07-22,Account balance discrepancies,P_3,57
CP_4311,C_0052,30-07-22,Poor customer service,P_3,93
CP_4312,C_0058,31-07-22,Loan application rejections,P_3,73
CP_4313,C_1076,31-07-22,Disputed charges,P_2,17
CP_4314,C_1077,31-07-22,Account balance discrepancies,P_3,27
CP_4315,C_1078,31-07-22,Poor customer service,P_3,95
CP_4316,C_0129,31-07-22,Loan application rejections,P_3,73
CP_4317,C_1080,01-08-22,Failed online transactions,P_2,22
CP_4318,C_0103,01-08-22,Account balance discrepancies,P_3,30
CP_4319,C_0838,02-08-22,Account balance discrepancies,P_3,30
CP_4320,C_1325,02-08-22,Delayed or undelivered statements,P_2,21
CP_4321,C_1438,02-08-22,Loan application rejections,P_3,69
CP_4322,C_1079,02-08-22,Account balance discrepancies,P_3,42
CP_4323,C_1080,03-08-22,Account balance discrepancies,P_3,78
CP_4324,C_0040,03-08-22,ATM withdrawal issues,P_2,21
CP_4325,C_0447,03-08-22,Poor customer service,P_3,43
CP_4326,C_0882,03-08-22,Poor customer service,P_3,76
CP_4327,C_1081,03-08-22,Loan application rejections,P_3,33
CP_4328,C_1082,04-08-22,Account balance discrepancies,P_3,71
CP_4329,C_1083,04-08-22,Poor customer service,P_3,76
CP_4330,C_1084,04-08-22,Unauthorized transactions,P_1,3
CP_4331,C_0792,04-08-22,Loan application rejections,P_3,98
CP_4332,C_0083,04-08-22,Loan application rejections,P_3,73
CP_4333,C_1498,04-08-22,Account balance discrepancies,P_3,69
CP_4334,C_1085,04-08-22,Failed online transactions,P_2,10
CP_4335,C_1086,04-08-22,Poor customer service,P_3,93
CP_4336,C_1087,04-08-22,Loan application rejections,P_3,97
CP_4337,C_0545,05-08-22,Loan application rejections,P_3,58
CP_4338,C_0041,06-08-22,Poor customer service,P_3,38
CP_4339,C_0542,06-08-22,Disputed charges,P_2,23
CP_4340,C_1088,06-08-22,Disputed charges,P_2,19
CP_4341,C_0086,06-08-22,Failed online transactions,P_2,21
CP_4342,C_0286,07-08-22,Poor customer service,P_3,90
CP_4343,C_0759,07-08-22,Poor customer service,P_3,29
CP_4344,C_1023,08-08-22,Account balance discrepancies,P_3,54
CP_4345,C_1038,08-08-22,Poor customer service,P_3,79
CP_4346,C_1304,08-08-22,Loan application rejections,P_3,62
CP_4347,C_1387,08-08-22,Poor customer service,P_3,67
CP_4348,C_0488,08-08-22,Loan application rejections,P_3,37
CP_4349,C_0527,08-08-22,Loan application rejections,P_3,80
CP_4350,C_1179,08-08-22,Loan application rejections,P_3,71
CP_4351,C_1089,08-08-22,Failed online transactions,P_2,18
CP_4352,C_0327,08-08-22,Account balance discrepancies,P_3,63
CP_4353,C_0824,09-08-22,Loan application rejections,P_3,26
CP_4354,C_1391,10-08-22,Poor customer service,P_3,63
CP_4355,C_0641,10-08-22,Poor customer service,P_3,31
CP_4356,C_0819,10-08-22,Poor customer service,P_3,66
CP_4357,C_1492,10-08-22,Account closure problems,P_2,14
CP_4358,C_1090,10-08-22,Poor customer service,P_3,96
CP_4359,C_1091,10-08-22,Loan application rejections,P_3,56
CP_4360,C_1092,11-08-22,Account balance discrepancies,P_3,72
CP_4361,C_1093,11-08-22,Account balance discrepancies,P_3,63
CP_4362,C_1094,11-08-22,Disputed charges,P_2,19
CP_4363,C_1095,11-08-22,Poor customer service,P_3,66
CP_4364,C_1096,11-08-22,ATM withdrawal issues,P_2,14
CP_4365,C_1097,11-08-22,Poor customer service,P_3,61
CP_4366,C_1098,11-08-22,Delayed or undelivered statements,P_2,6
CP_4367,C_1112,12-08-22,Account balance discrepancies,P_3,35
CP_4368,C_1259,12-08-22,Poor customer service,P_3,32
CP_4369,C_0940,12-08-22,Poor customer service,P_3,93
CP_4370,C_1099,12-08-22,Account balance discrepancies,P_3,46
CP_4371,C_1100,13-08-22,Account balance discrepancies,P_3,71
CP_4372,C_1101,13-08-22,Account balance discrepancies,P_3,89
CP_4373,C_0809,13-08-22,Account balance discrepancies,P_3,79
CP_4374,C_1102,14-08-22,Poor customer service,P_3,51
CP_4375,C_1103,14-08-22,Account balance discrepancies,P_3,69
CP_4376,C_1104,14-08-22,Loan application rejections,P_3,25
CP_4377,C_0939,14-08-22,Loan application rejections,P_3,53
CP_4378,C_1266,14-08-22,Failed online transactions,P_2,8
CP_4379,C_1117,15-08-22,Account balance discrepancies,P_3,88
CP_4380,C_1105,15-08-22,Loan application rejections,P_3,75
CP_4381,C_1106,15-08-22,Account closure problems,P_2,15
CP_4382,C_1107,15-08-22,Poor customer service,P_3,58
CP_4383,C_1348,16-08-22,Delayed or undelivered statements,P_2,15
CP_4384,C_0067,16-08-22,Poor customer service,P_3,73
CP_4385,C_1406,17-08-22,Card activation issues,P_1,2
CP_4386,C_1108,17-08-22,Account balance discrepancies,P_3,67
CP_4387,C_1109,17-08-22,Account balance discrepancies,P_3,81
CP_4388,C_0017,17-08-22,Loan application rejections,P_3,85
CP_4389,C_1159,17-08-22,Delayed or undelivered statements,P_2,9
CP_4390,C_1357,17-08-22,Account balance discrepancies,P_3,90
CP_4391,C_0131,17-08-22,Failed online transactions,P_2,23
CP_4392,C_1110,17-08-22,Poor customer service,P_3,45
CP_4393,C_1368,18-08-22,Loan application rejections,P_3,33
CP_4394,C_0010,18-08-22,Loan application rejections,P_3,43
CP_4395,C_0267,18-08-22,Account balance discrepancies,P_3,75
CP_4396,C_1111,18-08-22,Loan application rejections,P_3,43
CP_4397,C_1112,18-08-22,Account balance discrepancies,P_3,74
CP_4398,C_1113,19-08-22,Account balance discrepancies,P_3,99
CP_4399,C_0976,19-08-22,Loan application rejections,P_3,51
CP_4400,C_1114,19-08-22,Loan application rejections,P_3,93
CP_4401,C_1439,19-08-22,Account balance discrepancies,P_3,93
CP_4402,C_1115,20-08-22,Poor customer service,P_3,32
CP_4403,C_1116,20-08-22,Delayed or undelivered statements,P_2,8
CP_4404,C_1117,20-08-22,Disputed charges,P_2,24
CP_4405,C_1118,20-08-22,Loan application rejections,P_3,42
CP_4406,C_0810,21-08-22,Disputed charges,P_2,15
CP_4407,C_1119,21-08-22,ATM withdrawal issues,P_2,19
CP_4408,C_0139,21-08-22,Account balance discrepancies,P_3,95
CP_4409,C_0090,22-08-22,Account balance discrepancies,P_3,74
CP_4410,C_0682,22-08-22,Poor customer service,P_3,61
CP_4411,C_1233,22-08-22,Poor customer service,P_3,71
CP_4412,C_1120,23-08-22,Loan application rejections,P_3,77
CP_4413,C_1121,23-08-22,Disputed charges,P_2,8
CP_4414,C_1122,23-08-22,Poor customer service,P_3,54
CP_4415,C_0189,23-08-22,Account balance discrepancies,P_3,44
CP_4416,C_0457,23-08-22,Poor customer service,P_3,49
CP_4417,C_1123,23-08-22,Poor customer service,P_3,53
CP_4418,C_1124,23-08-22,Loan application rejections,P_3,63
CP_4419,C_0059,24-08-22,Loan application rejections,P_3,43
CP_4420,C_0918,24-08-22,Account balance discrepancies,P_3,98
CP_4421,C_1125,24-08-22,Poor customer service,P_3,32
CP_4422,C_1126,24-08-22,Loan application rejections,P_3,31
CP_4423,C_1127,25-08-22,Loan application rejections,P_3,78
CP_4424,C_0487,25-08-22,Poor customer service,P_3,33
CP_4425,C_1411,25-08-22,Loan application rejections,P_3,29
CP_4426,C_1174,25-08-22,Account balance discrepancies,P_3,80
CP_4427,C_0177,25-08-22,Disputed charges,P_2,19
CP_4428,C_0657,26-08-22,Poor customer service,P_3,37
CP_4429,C_0812,26-08-22,Loan application rejections,P_3,98
CP_4430,C_1472,26-08-22,Loan application rejections,P_3,39
CP_4431,C_0168,26-08-22,Loan application rejections,P_3,67
CP_4432,C_1168,26-08-22,Poor customer service,P_3,55
CP_4433,C_1291,26-08-22,Loan application rejections,P_3,51
CP_4434,C_1128,27-08-22,Poor customer service,P_3,43
CP_4435,C_1129,27-08-22,Loan application rejections,P_3,39
CP_4436,C_0649,27-08-22,Account closure problems,P_2,18
CP_4437,C_0953,28-08-22,Poor customer service,P_3,93
CP_4438,C_0215,28-08-22,Loan application rejections,P_3,66
CP_4439,C_1130,28-08-22,Failed online transactions,P_2,10
CP_4440,C_0962,28-08-22,Account balance discrepancies,P_3,87
CP_4441,C_1294,29-08-22,Account balance discrepancies,P_3,73
CP_4442,C_1131,29-08-22,Poor customer service,P_3,32
CP_4443,C_1132,30-08-22,Account balance discrepancies,P_3,55
CP_4444,C_1133,30-08-22,Loan application rejections,P_3,46
CP_4445,C_1134,30-08-22,Poor customer service,P_3,31
CP_4446,C_0088,30-08-22,Poor customer service,P_3,78
CP_4447,C_0502,30-08-22,Failed online transactions,P_2,21
CP_4448,C_0730,30-08-22,Loan application rejections,P_3,51
CP_4449,C_0053,30-08-22,Disputed charges,P_2,17
CP_4450,C_1135,31-08-22,Disputed charges,P_2,15
CP_4451,C_1136,31-08-22,ATM withdrawal issues,P_2,24
CP_4452,C_0101,01-09-22,Card activation issues,P_1,4
CP_4453,C_0842,01-09-22,Poor customer service,P_3,31
CP_4454,C_0170,02-09-22,Loan application rejections,P_3,66
CP_4455,C_1256,02-09-22,Poor customer service,P_3,62
CP_4456,C_1137,02-09-22,Loan application rejections,P_3,63
CP_4457,C_1138,02-09-22,Loan application rejections,P_3,80
CP_4458,C_1139,02-09-22,Poor customer service,P_3,54
CP_4459,C_0910,02-09-22,Account closure problems,P_2,21
CP_4460,C_1140,03-09-22,Loan application rejections,P_3,29
CP_4461,C_1141,03-09-22,Poor customer service,P_3,61
CP_4462,C_1142,03-09-22,Loan application rejections,P_3,96
CP_4463,C_0618,03-09-22,Loan application rejections,P_3,64
CP_4464,C_1026,03-09-22,ATM withdrawal issues,P_2,22
CP_4465,C_1081,04-09-22,Delayed or undelivered statements,P_2,12
CP_4466,C_1143,04-09-22,Poor customer service,P_3,62
CP_4467,C_0528,04-09-22,Loan application rejections,P_3,88
CP_4468,C_1007,04-09-22,Loan application rejections,P_3,87
CP_4469,C_1325,04-09-22,Account balance discrepancies,P_3,33
CP_4470,C_1144,04-09-22,Disputed charges,P_2,24
CP_4471,C_1145,04-09-22,Poor customer service,P_3,61
CP_4472,C_0240,04-09-22,Poor customer service,P_3,68
CP_4473,C_1079,05-09-22,Poor customer service,P_3,91
CP_4474,C_1448,05-09-22,Loan application rejections,P_3,49
CP_4475,C_1146,05-09-22,Account closure problems,P_2,18
CP_4476,C_1435,05-09-22,Poor customer service,P_3,49
CP_4477,C_1147,06-09-22,Loan application rejections,P_3,87
CP_4478,C_1148,06-09-22,Account balance discrepancies,P_3,71
CP_4479,C_1149,06-09-22,Account balance discrepancies,P_3,68
CP_4480,C_1150,06-09-22,Account balance discrepancies,P_3,85
CP_4481,C_0374,06-09-22,Loan application rejections,P_3,76
CP_4482,C_0865,06-09-22,Loan application rejections,P_3,63
CP_4483,C_0380,07-09-22,Loan application rejections,P_3,98
CP_4484,C_0667,08-09-22,Disputed charges,P_2,10
CP_4485,C_1151,08-09-22,Loan application rejections,P_3,54
CP_4486,C_0035,08-09-22,Account balance discrepancies,P_3,42
CP_4487,C_1152,08-09-22,Poor customer service,P_3,63
CP_4488,C_1434,08-09-22,Poor customer service,P_3,50
CP_4489,C_0005,08-09-22,Poor customer service,P_3,71
CP_4490,C_0426,08-09-22,Loan application rejections,P_3,43
CP_4491,C_0018,09-09-22,Poor customer service,P_3,50
CP_4492,C_0115,09-09-22,Poor customer service,P_3,40
CP_4493,C_0241,09-09-22,Card activation issues,P_1,4
CP_4494,C_1460,09-09-22,Poor customer service,P_3,72
CP_4495,C_1152,09-09-22,Account balance discrepancies,P_3,61
CP_4496,C_1153,10-09-22,Account balance discrepancies,P_3,61
CP_4497,C_1154,10-09-22,Loan application rejections,P_3,91
CP_4498,C_1155,10-09-22,Loan application rejections,P_3,51
CP_4499,C_0148,10-09-22,Account closure problems,P_2,18
CP_4500,C_0675,10-09-22,Account balance discrepancies,P_3,33
CP_4501,C_0820,10-09-22,Loan application rejections,P_3,65
CP_4502,C_1156,10-09-22,Account balance discrepancies,P_3,90
CP_4503,C_1157,11-09-22,ATM withdrawal issues,P_2,11
CP_4504,C_0558,11-09-22,Poor customer service,P_3,79
CP_4505,C_0099,11-09-22,Delayed or undelivered statements,P_2,11
CP_4506,C_1158,12-09-22,Poor customer service,P_3,45
CP_4507,C_0465,12-09-22,Poor customer service,P_3,68
CP_4508,C_1468,12-09-22,Loan application rejections,P_3,49
CP_4509,C_0093,13-09-22,Account balance discrepancies,P_3,67
CP_4510,C_0730,13-09-22,Account balance discrepancies,P_3,89
CP_4511,C_1159,13-09-22,Account balance discrepancies,P_3,81
CP_4512,C_1481,13-09-22,Account balance discrepancies,P_3,66
CP_4513,C_1160,14-09-22,Poor customer service,P_3,65
CP_4514,C_1161,14-09-22,Loan application rejections,P_3,88
CP_4515,C_1162,14-09-22,Failed online transactions,P_2,24
CP_4516,C_1163,15-09-22,Loan application rejections,P_3,81
CP_4517,C_1164,15-09-22,Account balance discrepancies,P_3,100
CP_4518,C_1165,15-09-22,Account balance discrepancies,P_3,29
CP_4519,C_1096,16-09-22,Poor customer service,P_3,77
CP_4520,C_1132,16-09-22,Failed online transactions,P_2,18
CP_4521,C_1196,17-09-22,Loan application rejections,P_3,83
CP_4522,C_1166,17-09-22,Disputed charges,P_2,22
CP_4523,C_0890,17-09-22,Loan application rejections,P_3,95
CP_4524,C_0709,17-09-22,Failed online transactions,P_2,11
CP_4525,C_1167,17-09-22,Loan application rejections,P_3,28
CP_4526,C_0031,17-09-22,Disputed charges,P_2,10
CP_4527,C_0666,17-09-22,Account balance discrepancies,P_3,28
CP_4528,C_1217,17-09-22,Account balance discrepancies,P_3,30
CP_4529,C_1350,18-09-22,Account balance discrepancies,P_3,59
CP_4530,C_0392,18-09-22,Delayed or undelivered statements,P_2,8
CP_4531,C_0399,18-09-22,Loan application rejections,P_3,38
CP_4532,C_0550,19-09-22,Poor customer service,P_3,55
CP_4533,C_1168,19-09-22,Unauthorized transactions,P_1,4
CP_4534,C_1169,20-09-22,Poor customer service,P_3,49
CP_4535,C_1170,20-09-22,Poor customer service,P_3,56
CP_4536,C_1171,20-09-22,Poor customer service,P_3,37
CP_4537,C_0361,20-09-22,Loan application rejections,P_3,96
CP_4538,C_0603,20-09-22,Account balance discrepancies,P_3,64
CP_4539,C_1172,21-09-22,Loan application rejections,P_3,35
CP_4540,C_1147,21-09-22,Disputed charges,P_2,22
CP_4541,C_1280,21-09-22,Loan application rejections,P_3,59
CP_4542,C_0017,21-09-22,Loan application rejections,P_3,67
CP_4543,C_0810,21-09-22,Account balance discrepancies,P_3,80
CP_4544,C_1173,22-09-22,Loan application rejections,P_3,76
CP_4545,C_0335,22-09-22,Delayed or undelivered statements,P_2,5
CP_4546,C_0638,22-09-22,ATM withdrawal issues,P_2,15
CP_4547,C_1118,22-09-22,Account balance discrepancies,P_3,53
CP_4548,C_0374,22-09-22,Poor customer service,P_3,88
CP_4549,C_1067,22-09-22,Account closure problems,P_2,21
CP_4550,C_1420,23-09-22,Poor customer service,P_3,38
CP_4551,C_1174,23-09-22,Poor customer service,P_3,100
CP_4552,C_1175,23-09-22,Loan application rejections,P_3,100
CP_4553,C_0573,23-09-22,Loan application rejections,P_3,74
CP_4554,C_0012,23-09-22,Account balance discrepancies,P_3,88
CP_4555,C_0164,23-09-22,Account balance discrepancies,P_3,64
CP_4556,C_0839,23-09-22,Failed online transactions,P_2,17
CP_4557,C_1176,23-09-22,Disputed charges,P_2,7
CP_4558,C_1177,24-09-22,Poor customer service,P_3,97
CP_4559,C_1178,24-09-22,Account balance discrepancies,P_3,27
CP_4560,C_0480,24-09-22,Loan application rejections,P_3,98
CP_4561,C_0892,24-09-22,Delayed or undelivered statements,P_2,14
CP_4562,C_1179,24-09-22,Loan application rejections,P_3,29
CP_4563,C_1180,24-09-22,Account balance discrepancies,P_3,83
CP_4564,C_0965,24-09-22,Account balance discrepancies,P_3,71
CP_4565,C_1194,25-09-22,Loan application rejections,P_3,75
CP_4566,C_0252,25-09-22,Account balance discrepancies,P_3,68
CP_4567,C_1181,25-09-22,Disputed charges,P_2,13
CP_4568,C_1182,25-09-22,Poor customer service,P_3,89
CP_4569,C_0757,25-09-22,Account balance discrepancies,P_3,84
CP_4570,C_0537,25-09-22,Account closure problems,P_2,10
CP_4571,C_0628,25-09-22,Loan application rejections,P_3,48
CP_4572,C_0945,25-09-22,Loan application rejections,P_3,38
CP_4573,C_1397,25-09-22,Loan application rejections,P_3,90
CP_4574,C_1183,25-09-22,Loan application rejections,P_3,82
CP_4575,C_1184,26-09-22,Loan application rejections,P_3,56
CP_4576,C_1185,26-09-22,ATM withdrawal issues,P_2,12
CP_4577,C_0065,27-09-22,Poor customer service,P_3,74
CP_4578,C_1491,28-09-22,Disputed charges,P_2,6
CP_4579,C_1186,28-09-22,Poor customer service,P_3,74
CP_4580,C_1187,29-09-22,Account balance discrepancies,P_3,49
CP_4581,C_0093,29-09-22,Account balance discrepancies,P_3,85
CP_4582,C_0122,29-09-22,Account closure problems,P_2,17
CP_4583,C_0412,29-09-22,Failed online transactions,P_2,6
CP_4584,C_1188,29-09-22,Account balance discrepancies,P_3,41
CP_4585,C_0726,29-09-22,Loan application rejections,P_3,45
CP_4586,C_0933,29-09-22,Poor customer service,P_3,52
CP_4587,C_1189,29-09-22,Poor customer service,P_3,89
CP_4588,C_1190,30-09-22,Poor customer service,P_3,55
CP_4589,C_0084,30-09-22,ATM withdrawal issues,P_2,20
CP_4590,C_1080,30-09-22,Poor customer service,P_3,85
CP_4591,C_1335,30-09-22,Loan application rejections,P_3,85
CP_4592,C_1447,30-09-22,Loan application rejections,P_3,54
CP_4593,C_1180,30-09-22,Failed online transactions,P_2,5
CP_4594,C_0514,01-10-22,Account balance discrepancies,P_3,54
CP_4595,C_1191,01-10-22,Poor customer service,P_3,40
CP_4596,C_1192,01-10-22,Account balance discrepancies,P_3,72
CP_4597,C_1193,01-10-22,Loan application rejections,P_3,90
CP_4598,C_1194,02-10-22,Loan application rejections,P_3,25
CP_4599,C_1195,02-10-22,Loan application rejections,P_3,77
CP_4600,C_0632,02-10-22,Loan application rejections,P_3,90
CP_4601,C_1196,02-10-22,Account balance discrepancies,P_3,74
CP_4602,C_1237,02-10-22,Account balance discrepancies,P_3,47
CP_4603,C_1299,02-10-22,Poor customer service,P_3,71
CP_4604,C_1197,02-10-22,Loan application rejections,P_3,61
CP_4605,C_0143,03-10-22,Loan application rejections,P_3,54
CP_4606,C_1271,04-10-22,Account balance discrepancies,P_3,80
CP_4607,C_0686,05-10-22,Loan application rejections,P_3,94
CP_4608,C_1346,05-10-22,Loan application rejections,P_3,77
CP_4609,C_1198,05-10-22,Disputed charges,P_2,6
CP_4610,C_1199,05-10-22,Delayed or undelivered statements,P_2,17
CP_4611,C_1200,06-10-22,Card activation issues,P_1,2
CP_4612,C_0012,06-10-22,Loan application rejections,P_3,76
CP_4613,C_1076,06-10-22,Delayed or undelivered statements,P_2,7
CP_4614,C_1311,06-10-22,Account balance discrepancies,P_3,31
CP_4615,C_1201,06-10-22,Loan application rejections,P_3,69
CP_4616,C_1202,06-10-22,Loan application rejections,P_3,72
CP_4617,C_1203,06-10-22,Account balance discrepancies,P_3,56
CP_4618,C_1204,06-10-22,Poor customer service,P_3,32
CP_4619,C_0814,06-10-22,Card activation issues,P_1,4
CP_4620,C_1205,07-10-22,Loan application rejections,P_3,65
CP_4621,C_1206,07-10-22,Unauthorized transactions,P_1,1
CP_4622,C_0667,07-10-22,Account closure problems,P_2,8
CP_4623,C_1225,07-10-22,Delayed or undelivered statements,P_2,8
CP_4624,C_0078,07-10-22,Poor customer service,P_3,74
CP_4625,C_0368,07-10-22,Loan application rejections,P_3,58
CP_4626,C_1207,07-10-22,Loan application rejections,P_3,38
CP_4627,C_1208,08-10-22,Poor customer service,P_3,70
CP_4628,C_1209,08-10-22,Loan application rejections,P_3,87
CP_4629,C_1210,08-10-22,Poor customer service,P_3,72
CP_4630,C_0319,08-10-22,Poor customer service,P_3,60
CP_4631,C_0880,08-10-22,Failed online transactions,P_2,13
CP_4632,C_1183,08-10-22,Loan application rejections,P_3,28
CP_4633,C_1211,08-10-22,Loan application rejections,P_3,81
CP_4634,C_1212,09-10-22,Poor customer service,P_3,53
CP_4635,C_1213,09-10-22,ATM withdrawal issues,P_2,7
CP_4636,C_0389,09-10-22,Poor customer service,P_3,45
