Account_SKey,Account_ID,Customer_ID,Account_Type,Balance,Account_Open Date,Account_End Date,Status 
SA_13733,AC_13733,C_0032,Mortgages,30243.3,26-09-22,,Active
SA_13734,AC_13734,C_0464,Mortgages,60097.005,26-09-22,,Active
SA_13735,AC_13735,C_1363,Credit Card,78075.585,26-09-22,,Active
SA_13736,AC_13736,C_0482,Debit Card,170299.62,26-09-22,,Active
SA_13737,AC_13737,C_0907,Fixed Deposit,184810.755,26-09-22,,Active
SA_13738,AC_13738,C_0590,Debit Card,3785.1,27-09-22,,Active
SA_13739,AC_13739,C_0166,Mortgages,9465.58,27-09-22,,Active
SA_13740,AC_13740,C_0056,Saving Account,58391.45,27-09-22,,Active
SA_13741,AC_13741,C_0045,Fixed Deposit,2893.19,27-09-22,,Active
SA_13742,AC_13742,C_1246,Mortgages,30687.34,27-09-22,,Active
SA_13743,AC_13743,C_0623,Checking Account,40488.29,27-09-22,,Active
SA_13744,AC_13744,C_0206,Saving Account,47414.52,27-09-22,,Active
SA_13745,AC_13745,C_0628,Saving Account,14351.61,27-09-22,,Active
SA_13746,AC_13746,C_0762,Fixed Deposit,126721.35,27-09-22,,Active
SA_13747,AC_13747,C_0781,Mortgages,112104.55,28-09-22,,Active
SA_13748,AC_13748,C_0592,Fixed Deposit,117946.3,28-09-22,,Active
SA_13749,AC_13749,C_1232,Hire Purchase,28395.48,28-09-22,,Active
SA_13750,AC_13750,C_1247,Debit Card,42706.66,28-09-22,,Active
SA_13751,AC_13751,C_1248,Certificate of Deposit,48998.08,28-09-22,,Active
SA_13752,AC_13752,C_1166,Certificate of Deposit,38462.35,28-09-22,,Active
SA_13753,AC_13753,C_1357,Credit Card,56071.51,28-09-22,,Active
SA_13754,AC_13754,C_0850,Hire Purchase,85973.68,28-09-22,,Active
SA_13755,AC_13755,C_1012,Checking Account,21508.14,28-09-22,,Active
SA_13756,AC_13756,C_0350,Fixed Deposit,63230.57,28-09-22,,Active
SA_13757,AC_13757,C_0456,Fixed Deposit,154882.79,28-09-22,,Active
SA_13758,AC_13758,C_0606,Checking Account,6631.7,28-09-22,,Active
SA_13759,AC_13759,C_0600,Fixed Deposit,36687,28-09-22,,Active
SA_13760,AC_13760,C_0235,Certificate of Deposit,37699.455,28-09-22,,Active
SA_13761,AC_13761,C_1305,Credit Card,38111.055,28-09-22,,Active
SA_13762,AC_13762,C_1403,Saving Account,71133.825,28-09-22,,Active
SA_13763,AC_13763,C_1384,Fixed Deposit,93982.065,28-09-22,,Active
SA_13764,AC_13764,C_0499,Mortgages,105234.24,28-09-22,,Active
SA_13765,AC_13765,C_1267,Credit Card,138297.075,28-09-22,,Active
SA_13766,AC_13766,C_0504,Debit Card,150230.145,28-09-22,,Active
SA_13767,AC_13767,C_1136,Hire Purchase,182974.095,28-09-22,,Active
SA_13768,AC_13768,C_1249,Hire Purchase,75395.32,29-09-22,,Active
SA_13769,AC_13769,C_1250,Certificate of Deposit,48268.62,29-09-22,,Active
SA_13770,AC_13770,C_1251,Certificate of Deposit,62389.35,29-09-22,,Active
SA_13771,AC_13771,C_1252,Credit Card,78712.11,29-09-22,,Active
SA_13772,AC_13772,C_1253,Debit Card,25016.03,29-09-22,,Active
SA_13773,AC_13773,C_1254,Hire Purchase,17127.23,29-09-22,,Active
SA_13774,AC_13774,C_1255,Mortgages,29876.68,29-09-22,,Active
SA_13775,AC_13775,C_1256,Certificate of Deposit,78323.16,29-09-22,,Active
SA_13776,AC_13776,C_0432,Certificate of Deposit,97201.55,29-09-22,,Active
SA_13777,AC_13777,C_0780,Certificate of Deposit,130797.71,29-09-22,,Active
SA_13778,AC_13778,C_1072,Debit Card,101905.34,29-09-22,,Active
SA_13779,AC_13779,C_0484,Hire Purchase,33581.76,29-09-22,,Active
SA_13780,AC_13780,C_0338,Saving Account,156549.945,29-09-22,,Active
SA_13781,AC_13781,C_1254,Checking Account,38096.55,30-09-22,,Active
SA_13782,AC_13782,C_0850,Hire Purchase,14273.21,30-09-22,,Active
SA_13783,AC_13783,C_0372,Checking Account,68184.25,30-09-22,,Active
SA_13784,AC_13784,C_0279,Certificate of Deposit,104416.12,30-09-22,,Active
SA_13785,AC_13785,C_1100,Saving Account,77332.09,30-09-22,,Active
SA_13786,AC_13786,C_1257,Debit Card,45629.65,30-09-22,,Active
SA_13787,AC_13787,C_1258,Checking Account,17556.02,30-09-22,,Active
SA_13788,AC_13788,C_1259,Certificate of Deposit,13139.08,30-09-22,,Active
SA_13789,AC_13789,C_1260,Mortgages,76328.95,30-09-22,,Active
SA_13790,AC_13790,C_1261,Checking Account,57228.34,30-09-22,,Active
SA_13791,AC_13791,C_1262,Debit Card,107287.71,30-09-22,,Active
SA_13792,AC_13792,C_0985,Hire Purchase,42968.77,30-09-22,,Active
SA_13793,AC_13793,C_0884,Mortgages,22054.995,30-09-22,,Active
SA_13794,AC_13794,C_1346,Debit Card,34213.095,30-09-22,,Active
SA_13795,AC_13795,C_0902,Hire Purchase,58056.78,30-09-22,,Active
SA_13796,AC_13796,C_0516,Mortgages,131301.74,01-10-22,,Active
SA_13797,AC_13797,C_0838,Hire Purchase,29733.42,01-10-22,,Active
SA_13798,AC_13798,C_0556,Saving Account,84927.42,01-10-22,,Active
SA_13799,AC_13799,C_0991,Mortgages,163625.56,01-10-22,,Active
SA_13800,AC_13800,C_1263,Saving Account,31439.06,01-10-22,,Active
SA_13801,AC_13801,C_1264,Certificate of Deposit,37889.38,01-10-22,,Active
SA_13802,AC_13802,C_1265,Saving Account,25671.22,01-10-22,,Active
SA_13803,AC_13803,C_1266,Debit Card,81504.12,01-10-22,,Active
SA_13804,AC_13804,C_1471,Debit Card,43254.96,01-10-22,,Active
SA_13805,AC_13805,C_0288,Fixed Deposit,44973.03,01-10-22,,Active
SA_13806,AC_13806,C_0838,Saving Account,4491.375,01-10-22,,Active
SA_13807,AC_13807,C_1476,Hire Purchase,6521.685,01-10-22,,Active
SA_13808,AC_13808,C_0902,Certificate of Deposit,29067.93,01-10-22,,Active
SA_13809,AC_13809,C_0390,Fixed Deposit,39865.605,01-10-22,,Active
SA_13810,AC_13810,C_0387,Mortgages,132625.26,01-10-22,,Active
SA_13811,AC_13811,C_0658,Hire Purchase,32439.6,02-10-22,,Active
SA_13812,AC_13812,C_0966,Credit Card,3471.22,02-10-22,,Active
SA_13813,AC_13813,C_1267,Checking Account,35607.63,02-10-22,,Active
SA_13814,AC_13814,C_1268,Checking Account,59292.42,02-10-22,,Active
SA_13815,AC_13815,C_1269,Mortgages,171867.08,02-10-22,,Active
SA_13816,AC_13816,C_1270,Hire Purchase,65640.07,02-10-22,,Active
SA_13817,AC_13817,C_1271,Certificate of Deposit,130797.71,02-10-22,,Active
SA_13818,AC_13818,C_1272,Checking Account,3115.49,02-10-22,,Active
SA_13819,AC_13819,C_1273,Debit Card,32467.1,02-10-22,,Active
SA_13820,AC_13820,C_1368,Fixed Deposit,32063.76,02-10-22,,Active
SA_13821,AC_13821,C_0853,Certificate of Deposit,64849.74,02-10-22,,Active
SA_13822,AC_13822,C_0366,Checking Account,154882.79,02-10-22,,Active
SA_13823,AC_13823,C_0427,Fixed Deposit,542.46,02-10-22,,Active
SA_13824,AC_13824,C_0938,Credit Card,38874.315,02-10-22,,Active
SA_13825,AC_13825,C_0746,Certificate of Deposit,48095.64,02-10-22,,Active
SA_13826,AC_13826,C_0612,Certificate of Deposit,48886.53,02-10-22,,Active
SA_13827,AC_13827,C_0477,Checking Account,139382.985,02-10-22,,Active
SA_13828,AC_13828,C_1262,Certificate of Deposit,72266.38,03-10-22,,Active
SA_13829,AC_13829,C_0616,Certificate of Deposit,172363.52,03-10-22,,Active
SA_13830,AC_13830,C_0204,Fixed Deposit,18894.19,03-10-22,,Active
SA_13831,AC_13831,C_0048,Certificate of Deposit,87960.01,03-10-22,,Active
SA_13832,AC_13832,C_1274,Certificate of Deposit,18087.62,03-10-22,,Active
SA_13833,AC_13833,C_0868,Debit Card,84480.9,03-10-22,,Active
SA_13834,AC_13834,C_0744,Debit Card,80922.09,03-10-22,,Active
SA_13835,AC_13835,C_0615,Checking Account,198714.29,03-10-22,,Active
SA_13836,AC_13836,C_0854,Mortgages,6521.685,03-10-22,,Active
SA_13837,AC_13837,C_0860,Saving Account,14034.75,03-10-22,,Active
SA_13838,AC_13838,C_0640,Fixed Deposit,46037.73,03-10-22,,Active
SA_13839,AC_13839,C_0944,Debit Card,88733.91,03-10-22,,Active
SA_13840,AC_13840,C_0735,Saving Account,184739.64,03-10-22,,Active
SA_13841,AC_13841,C_1228,Credit Card,128488.01,04-10-22,,Active
SA_13842,AC_13842,C_0022,Certificate of Deposit,33042.13,04-10-22,,Active
SA_13843,AC_13843,C_1275,Saving Account,6187.55,04-10-22,,Active
SA_13844,AC_13844,C_0395,Fixed Deposit,53247.48,04-10-22,,Active
SA_13845,AC_13845,C_0638,Fixed Deposit,28189.39,04-10-22,,Active
SA_13846,AC_13846,C_0111,Hire Purchase,31392.78,04-10-22,,Active
SA_13847,AC_13847,C_0986,Saving Account,24585.165,04-10-22,,Active
SA_13848,AC_13848,C_1343,Debit Card,34614.645,04-10-22,,Active
SA_13849,AC_13849,C_0361,Certificate of Deposit,117575.31,04-10-22,,Active
SA_13850,AC_13850,C_0041,Checking Account,18971.51,05-10-22,,Active
SA_13851,AC_13851,C_0289,Saving Account,18016.11,05-10-22,,Active
SA_13852,AC_13852,C_0182,Mortgages,45545.02,05-10-22,,Active
SA_13853,AC_13853,C_0886,Certificate of Deposit,55672.22,05-10-22,,Active
SA_13854,AC_13854,C_0410,Mortgages,31921.61,05-10-22,,Active
SA_13855,AC_13855,C_0248,Fixed Deposit,4263.53,05-10-22,,Active
SA_13856,AC_13856,C_1176,Certificate of Deposit,21908.77,05-10-22,,Active
SA_13857,AC_13857,C_0830,Fixed Deposit,58713.96,05-10-22,,Active
SA_13858,AC_13858,C_0025,Mortgages,37294.08,05-10-22,,Active
SA_13859,AC_13859,C_0562,Debit Card,65501.91,05-10-22,,Active
SA_13860,AC_13860,C_1062,Fixed Deposit,3961.9,05-10-22,,Active
SA_13861,AC_13861,C_1276,Certificate of Deposit,44162.06,05-10-22,,Active
SA_13862,AC_13862,C_1277,Mortgages,33132.45,05-10-22,,Active
SA_13863,AC_13863,C_1278,Credit Card,58309.54,05-10-22,,Active
SA_13864,AC_13864,C_1279,Hire Purchase,40011.42,05-10-22,,Active
SA_13865,AC_13865,C_1219,Mortgages,126837.72,05-10-22,,Active
SA_13866,AC_13866,C_0285,Mortgages,23522.36,05-10-22,,Active
SA_13867,AC_13867,C_0919,Hire Purchase,50664.07,06-10-22,,Active
SA_13868,AC_13868,C_0695,Hire Purchase,59155.94,06-10-22,,Active
SA_13869,AC_13869,C_0813,Hire Purchase,91205.06,06-10-22,,Active
SA_13870,AC_13870,C_0601,Mortgages,45705.24,06-10-22,,Active
SA_13871,AC_13871,C_0995,Saving Account,54432.83,06-10-22,,Active
SA_13872,AC_13872,C_1458,Hire Purchase,79094.42,06-10-22,,Active
SA_13873,AC_13873,C_1280,Debit Card,30778.33,06-10-22,,Active
SA_13874,AC_13874,C_1281,Certificate of Deposit,33801.26,06-10-22,,Active
SA_13875,AC_13875,C_1282,Credit Card,31824.47,06-10-22,,Active
SA_13876,AC_13876,C_1283,Saving Account,32418.13,06-10-22,,Active
SA_13877,AC_13877,C_1284,Certificate of Deposit,41775.2,06-10-22,,Active
SA_13878,AC_13878,C_1285,Checking Account,19806.11,06-10-22,,Active
SA_13879,AC_13879,C_1286,Checking Account,1400.26,06-10-22,,Active
SA_13880,AC_13880,C_1287,Fixed Deposit,51202.31,06-10-22,,Active
SA_13881,AC_13881,C_1288,Saving Account,41881.91,06-10-22,,Active
SA_13882,AC_13882,C_1406,Hire Purchase,55359.26,06-10-22,,Active
SA_13883,AC_13883,C_0555,Certificate of Deposit,2042.745,06-10-22,,Active
SA_13884,AC_13884,C_0642,Hire Purchase,15359.505,06-10-22,,Active
SA_13885,AC_13885,C_0536,Credit Card,34983.495,06-10-22,,Active
SA_13886,AC_13886,C_0193,Fixed Deposit,73055.715,06-10-22,,Active
SA_13887,AC_13887,C_0282,Credit Card,2619.84,07-10-22,,Active
SA_13888,AC_13888,C_1032,Debit Card,20362.27,07-10-22,,Active
SA_13889,AC_13889,C_1289,Fixed Deposit,23571.9,07-10-22,,Active
SA_13890,AC_13890,C_1290,Hire Purchase,56363.31,07-10-22,,Active
SA_13891,AC_13891,C_1291,Fixed Deposit,45730.02,07-10-22,,Active
SA_13892,AC_13892,C_1292,Credit Card,110525.6,07-10-22,,Active
SA_13893,AC_13893,C_1293,Saving Account,30268.33,07-10-22,,Active
SA_13894,AC_13894,C_1294,Mortgages,4507.91,07-10-22,,Active
SA_13895,AC_13895,C_1295,Credit Card,13487.9,07-10-22,,Active
SA_13896,AC_13896,C_1473,Credit Card,66668.78,07-10-22,,Active
SA_13897,AC_13897,C_0569,Credit Card,10247.99,07-10-22,,Active
SA_13898,AC_13898,C_0755,Debit Card,126381.6,07-10-22,,Active
SA_13899,AC_13899,C_0757,Fixed Deposit,16194.49,07-10-22,,Active
SA_13900,AC_13900,C_0284,Fixed Deposit,94688.11,07-10-22,,Active
SA_13901,AC_13901,C_0730,Certificate of Deposit,31471.605,07-10-22,,Active
SA_13902,AC_13902,C_0965,Debit Card,48422.43,07-10-22,,Active
SA_13903,AC_13903,C_1423,Saving Account,88894.515,07-10-22,,Active
SA_13904,AC_13904,C_0777,Mortgages,88938.63,07-10-22,,Active
SA_13905,AC_13905,C_0961,Fixed Deposit,132419.49,07-10-22,,Active
SA_13906,AC_13906,C_1382,Saving Account,41750.17,08-10-22,,Active
SA_13907,AC_13907,C_0659,Certificate of Deposit,16849.99,08-10-22,,Active
SA_13908,AC_13908,C_0624,Mortgages,75563.64,08-10-22,,Active
SA_13909,AC_13909,C_1296,Checking Account,58683.04,08-10-22,,Active
SA_13910,AC_13910,C_1297,Credit Card,107130.48,08-10-22,,Active
SA_13911,AC_13911,C_1298,Hire Purchase,13005.94,08-10-22,,Active
SA_13912,AC_13912,C_1299,Fixed Deposit,30238.1,08-10-22,,Active
SA_13913,AC_13913,C_1300,Checking Account,32448.94,08-10-22,,Active
SA_13914,AC_13914,C_1301,Hire Purchase,112571.21,08-10-22,,Active
SA_13915,AC_13915,C_1302,Debit Card,43325.65,08-10-22,,Active
SA_13916,AC_13916,C_0311,Checking Account,68291.36,08-10-22,,Active
SA_13917,AC_13917,C_0830,Saving Account,9438.06,08-10-22,,Active
SA_13918,AC_13918,C_0931,Hire Purchase,11742.45,08-10-22,,Active
SA_13919,AC_13919,C_0658,Mortgages,17394.51,08-10-22,,Active
SA_13920,AC_13920,C_0327,Debit Card,299956.11,08-10-22,,Active
SA_13921,AC_13921,C_0427,Mortgages,32712.76,09-10-22,,Active
SA_13922,AC_13922,C_0447,Hire Purchase,76071.15,09-10-22,,Active
SA_13923,AC_13923,C_1303,Credit Card,46762.44,09-10-22,,Active
SA_13924,AC_13924,C_1304,Certificate of Deposit,44034.26,09-10-22,,Active
SA_13925,AC_13925,C_1305,Hire Purchase,76207.19,09-10-22,,Active
SA_13926,AC_13926,C_1306,Checking Account,2116.85,09-10-22,,Active
SA_13927,AC_13927,C_1307,Hire Purchase,82862.73,09-10-22,,Active
SA_13928,AC_13928,C_1308,Fixed Deposit,16233.42,09-10-22,,Active
SA_13929,AC_13929,C_1309,Debit Card,36479.27,09-10-22,,Active
SA_13930,AC_13930,C_0724,Credit Card,133589.87,09-10-22,,Active
SA_13931,AC_13931,C_0998,Mortgages,36086.9,09-10-22,,Active
SA_13932,AC_13932,C_1064,Checking Account,87050.11,09-10-22,,Active
SA_13933,AC_13933,C_0593,Saving Account,59127.76,09-10-22,,Active
SA_13934,AC_13934,C_0578,Certificate of Deposit,5890.725,09-10-22,,Active
SA_13935,AC_13935,C_1043,Fixed Deposit,58319.655,09-10-22,,Active
SA_13936,AC_13936,C_0968,Hire Purchase,108738.735,09-10-22,,Active
SA_13937,AC_13937,C_0867,Hire Purchase,174783.705,09-10-22,,Active
SA_13938,AC_13938,C_0452,Certificate of Deposit,30954.9,10-10-22,,Active
SA_13939,AC_13939,C_0504,Saving Account,114371.33,10-10-22,,Active
SA_13940,AC_13940,C_1223,Certificate of Deposit,4930.82,10-10-22,,Active
SA_13941,AC_13941,C_1310,Debit Card,56652.56,10-10-22,,Active
SA_13942,AC_13942,C_1311,Mortgages,74633.22,10-10-22,,Active
SA_13943,AC_13943,C_0572,Fixed Deposit,27421.16,10-10-22,,Active
SA_13944,AC_13944,C_0039,Saving Account,44155.19,10-10-22,,Active
SA_13945,AC_13945,C_0309,Debit Card,51615.61,10-10-22,,Active
SA_13946,AC_13946,C_0314,Hire Purchase,60167.62,10-10-22,,Active
SA_13947,AC_13947,C_1204,Fixed Deposit,30618.645,10-10-22,,Active
SA_13948,AC_13948,C_0754,Checking Account,134590.905,10-10-22,,Active
SA_13949,AC_13949,C_0170,Mortgages,3290.79,11-10-22,,Active
SA_13950,AC_13950,C_1312,Certificate of Deposit,57551.21,11-10-22,,Active
SA_13951,AC_13951,C_1313,Mortgages,33311.31,11-10-22,,Active
SA_13952,AC_13952,C_1314,Fixed Deposit,1884.22,11-10-22,,Active
SA_13953,AC_13953,C_0767,Checking Account,17556.02,11-10-22,,Active
SA_13954,AC_13954,C_0777,Mortgages,2741.775,11-10-22,,Active
SA_13955,AC_13955,C_0923,Credit Card,5575.2,11-10-22,,Active
SA_13956,AC_13956,C_0025,Checking Account,16062.51,11-10-22,,Active
SA_13957,AC_13957,C_1277,Fixed Deposit,28974.08,12-10-22,,Active
SA_13958,AC_13958,C_1230,Saving Account,36624.84,12-10-22,,Active
SA_13959,AC_13959,C_0374,Saving Account,59160.59,12-10-22,,Active
SA_13960,AC_13960,C_1315,Mortgages,29854.64,12-10-22,,Active
SA_13961,AC_13961,C_1316,Credit Card,10628.71,12-10-22,,Active
SA_13962,AC_13962,C_1317,Fixed Deposit,19488.81,12-10-22,,Active
SA_13963,AC_13963,C_1318,Certificate of Deposit,103875.81,12-10-22,,Active
SA_13964,AC_13964,C_1319,Certificate of Deposit,964.1,12-10-22,,Active
SA_13965,AC_13965,C_0452,Debit Card,29654.53,12-10-22,,Active
SA_13966,AC_13966,C_0433,Fixed Deposit,34401.95,12-10-22,,Active
SA_13967,AC_13967,C_1102,Fixed Deposit,25236.9,12-10-22,,Active
SA_13968,AC_13968,C_0905,Checking Account,146413.965,12-10-22,,Active
SA_13969,AC_13969,C_0299,Debit Card,17435.1,13-10-22,,Active
SA_13970,AC_13970,C_0927,Credit Card,87912.9,13-10-22,,Active
SA_13971,AC_13971,C_1320,Checking Account,44129.74,13-10-22,,Active
SA_13972,AC_13972,C_1321,Saving Account,21607.48,13-10-22,,Active
SA_13973,AC_13973,C_1322,Checking Account,1795.93,13-10-22,,Active
SA_13974,AC_13974,C_1323,Checking Account,17952.16,13-10-22,,Active
SA_13975,AC_13975,C_1324,Saving Account,5965.14,13-10-22,,Active
SA_13976,AC_13976,C_0796,Mortgages,51202.31,13-10-22,,Active
SA_13977,AC_13977,C_1171,Debit Card,12813.83,13-10-22,,Active
SA_13978,AC_13978,C_0515,Certificate of Deposit,14360.43,13-10-22,,Active
SA_13979,AC_13979,C_1169,Fixed Deposit,71683.32,13-10-22,,Active
SA_13980,AC_13980,C_0822,Checking Account,4706.69,13-10-22,,Active
SA_13981,AC_13981,C_0808,Fixed Deposit,27155.58,13-10-22,,Active
SA_13982,AC_13982,C_0610,Fixed Deposit,64293.615,13-10-22,,Active
SA_13983,AC_13983,C_0778,Checking Account,298071.435,13-10-22,,Active
SA_13984,AC_13984,C_0799,Hire Purchase,69101.23,14-10-22,,Active
SA_13985,AC_13985,C_0299,Checking Account,32851.32,14-10-22,,Active
SA_13986,AC_13986,C_0200,Saving Account,36731.86,14-10-22,,Active
SA_13987,AC_13987,C_0485,Saving Account,72492.49,14-10-22,,Active
SA_13988,AC_13988,C_0549,Debit Card,35657.25,14-10-22,,Active
SA_13989,AC_13989,C_1325,Certificate of Deposit,45868.51,14-10-22,,Active
SA_13990,AC_13990,C_1326,Hire Purchase,7614.4,14-10-22,,Active
SA_13991,AC_13991,C_1327,Debit Card,39667.83,14-10-22,,Active
SA_13992,AC_13992,C_1328,Checking Account,14661.25,14-10-22,,Active
SA_13993,AC_13993,C_1061,Credit Card,29174.19,14-10-22,,Active
SA_13994,AC_13994,C_0479,Hire Purchase,20019.58,14-10-22,,Active
SA_13995,AC_13995,C_0805,Mortgages,93329.94,14-10-22,,Active
SA_13996,AC_13996,C_0829,Checking Account,35512.26,14-10-22,,Active
SA_13997,AC_13997,C_0940,Hire Purchase,91359.06,14-10-22,,Active
SA_13998,AC_13998,C_0090,Hire Purchase,4194.57,15-10-22,,Active
SA_13999,AC_13999,C_0288,Checking Account,77155.23,15-10-22,,Active
SA_14000,AC_14000,C_1329,Credit Card,88023.96,15-10-22,,Active
SA_14001,AC_14001,C_1330,Mortgages,13414.22,15-10-22,,Active
SA_14002,AC_14002,C_1331,Certificate of Deposit,17928.42,15-10-22,,Active
SA_14003,AC_14003,C_1332,Mortgages,123159.76,15-10-22,,Active
SA_14004,AC_14004,C_1333,Checking Account,24834.61,15-10-22,,Active
SA_14005,AC_14005,C_1146,Mortgages,8195.76,15-10-22,,Active
SA_14006,AC_14006,C_0866,Debit Card,68927.97,15-10-22,,Active
SA_14007,AC_14007,C_0967,Hire Purchase,36731.86,15-10-22,,Active
SA_14008,AC_14008,C_0649,Saving Account,44515.4,15-10-22,,Active
SA_14009,AC_14009,C_0792,Mortgages,64487.05,15-10-22,,Active
SA_14010,AC_14010,C_1180,Fixed Deposit,25264.065,15-10-22,,Active
SA_14011,AC_14011,C_0790,Debit Card,30909.315,15-10-22,,Active
SA_14012,AC_14012,C_0455,Debit Card,57542.865,15-10-22,,Active
SA_14013,AC_14013,C_0453,Certificate of Deposit,197859.66,15-10-22,,Active
SA_14014,AC_14014,C_0450,Certificate of Deposit,288043.785,15-10-22,,Active
SA_14015,AC_14015,C_0810,Credit Card,54081.03,16-10-22,,Active
SA_14016,AC_14016,C_1432,Fixed Deposit,699.42,16-10-22,,Active
SA_14017,AC_14017,C_0251,Credit Card,57127.03,16-10-22,,Active
SA_14018,AC_14018,C_1334,Certificate of Deposit,24924.92,16-10-22,,Active
SA_14019,AC_14019,C_1335,Certificate of Deposit,30216.11,16-10-22,,Active
SA_14020,AC_14020,C_1336,Fixed Deposit,33898.15,16-10-22,,Active
SA_14021,AC_14021,C_1337,Debit Card,10174.7,16-10-22,,Active
SA_14022,AC_14022,C_1338,Saving Account,88890.05,16-10-22,,Active
SA_14023,AC_14023,C_1469,Fixed Deposit,23676.9,16-10-22,,Active
SA_14024,AC_14024,C_0550,Debit Card,77228.1,16-10-22,,Active
SA_14025,AC_14025,C_0164,Fixed Deposit,4442.02,16-10-22,,Active
SA_14026,AC_14026,C_0218,Hire Purchase,92788.65,16-10-22,,Active
SA_14027,AC_14027,C_0407,Hire Purchase,35057.97,16-10-22,,Active
SA_14028,AC_14028,C_1051,Credit Card,3885.9,16-10-22,,Active
SA_14029,AC_14029,C_0301,Mortgages,76439.1,16-10-22,,Active
SA_14030,AC_14030,C_1380,Checking Account,78922.005,16-10-22,,Active
SA_14031,AC_14031,C_1019,Debit Card,123082.815,16-10-22,,Active
SA_14032,AC_14032,C_0904,Certificate of Deposit,127781.865,16-10-22,,Active
SA_14033,AC_14033,C_1323,Hire Purchase,145009.665,16-10-22,,Active
SA_14034,AC_14034,C_0590,Fixed Deposit,35898.96,17-10-22,,Active
SA_14035,AC_14035,C_0927,Debit Card,66462.79,17-10-22,,Active
SA_14036,AC_14036,C_1054,Fixed Deposit,35417.02,17-10-22,,Active
SA_14037,AC_14037,C_0275,Fixed Deposit,10114.95,17-10-22,,Active
SA_14038,AC_14038,C_0807,Credit Card,99984.86,17-10-22,,Active
SA_14039,AC_14039,C_1339,Hire Purchase,175905.97,17-10-22,,Active
SA_14040,AC_14040,C_1340,Fixed Deposit,23540.79,17-10-22,,Active
SA_14041,AC_14041,C_1341,Debit Card,80922.09,17-10-22,,Active
SA_14042,AC_14042,C_1342,Certificate of Deposit,15376.5,17-10-22,,Active
SA_14043,AC_14043,C_1343,Fixed Deposit,99190.79,17-10-22,,Active
SA_14044,AC_14044,C_1344,Certificate of Deposit,77682,17-10-22,,Active
SA_14045,AC_14045,C_0618,Credit Card,31505.8,17-10-22,,Active
SA_14046,AC_14046,C_0683,Saving Account,31920.69,17-10-22,,Active
SA_14047,AC_14047,C_1212,Mortgages,55389.59,17-10-22,,Active
SA_14048,AC_14048,C_0729,Hire Purchase,11421.6,17-10-22,,Active
SA_14049,AC_14049,C_0626,Debit Card,28244.685,17-10-22,,Active
SA_14050,AC_14050,C_0451,Debit Card,66100.005,17-10-22,,Active
SA_14051,AC_14051,C_0416,Hire Purchase,64383.55,18-10-22,,Active
